xcoord	xcoord	ycoord	lab	tumor	tumor_id
C2_22_3	22	3	L1	tumor	T0
C2_21_3	21	3	L2	tumor	T0
C2_23_3	23	3	L3	tumor	T0
C2_22_4	22	4	L4	tumor	T0
C2_21_4	21	4	L5	tumor	T0
C2_20_4	20	4	L6	tumor	T0
C2_24_4	24	4	L7	tumor	T0
C2_23_4	23	4	L8	tumor	T0
C2_22_5	22	5	L9	tumor	T0
C2_21_5	21	5	L10	tumor	T0
C2_20_5	20	5	L11	non	non
C2_19_5	19	5	L12	non	non
C2_25_5	25	5	L13	tumor	T0
C2_18_5	18	5	L14	tumor	T0
C2_23_5	23	5	L15	tumor	T0
C2_24_5	24	5	L16	tumor	T0
C2_22_6	22	6	L17	tumor	T0
C2_21_6	21	6	L18	tumor	T0
C2_26_6	26	6	L19	tumor	T0
C2_16_6	16	6	L20	tumor	T0
C2_19_6	19	6	L21	non	non
C2_17_6	17	6	L22	tumor	T0
C2_18_6	18	6	L23	tumor	T0
C2_25_6	25	6	L24	tumor	T0
C2_20_6	20	6	L25	tumor	T0
C2_23_6	23	6	L26	tumor	T0
C2_15_6	15	6	L27	tumor	T0
C2_24_6	24	6	L28	tumor	T0
C2_27_6	27	6	L29	tumor	T0
C2_21_7	21	7	L30	tumor	T0
C2_22_7	22	7	L31	tumor	T0
C2_20_7	20	7	L32	non	non
C2_28_7	28	7	L33	tumor	T0
C2_19_7	19	7	L34	tumor	T0
C2_26_7	26	7	L35	tumor	T0
C2_25_7	25	7	L36	tumor	T0
C2_15_7	15	7	L37	tumor	T0
C2_16_7	16	7	L38	tumor	T0
C2_17_7	17	7	L39	non	non
C2_23_7	23	7	L40	tumor	T0
C2_29_7	29	7	L41	non	non
C2_14_7	14	7	L42	tumor	T0
C2_18_7	18	7	L43	tumor	T0
C2_24_7	24	7	L44	tumor	T0
C2_27_7	27	7	L45	tumor	T0
C2_21_8	21	8	L46	tumor	T0
C2_20_8	20	8	L47	tumor	T0
C2_22_8	22	8	L48	tumor	T0
C2_26_8	26	8	L49	non	non
C2_19_8	19	8	L50	non	non
C2_14_8	14	8	L51	tumor	T0
C2_18_8	18	8	L52	tumor	T0
C2_28_8	28	8	L53	tumor	T0
C2_25_8	25	8	L54	non	non
C2_17_8	17	8	L55	tumor	T0
C2_30_8	30	8	L56	tumor	T0
C2_29_8	29	8	L57	tumor	T0
C2_16_8	16	8	L58	tumor	T0
C2_23_8	23	8	L59	tumor	T0
C2_27_8	27	8	L60	non	non
C2_13_8	13	8	L61	non	non
C2_24_8	24	8	L62	tumor	T0
C2_28_9	28	9	L63	tumor	T0
C2_21_9	21	9	L64	tumor	T0
C2_22_9	22	9	L65	tumor	T0
C2_20_9	20	9	L66	tumor	T0
C2_31_9	31	9	L67	tumor	T0
C2_29_9	29	9	L68	tumor	T0
C2_19_9	19	9	L69	non	non
C2_23_9	23	9	L70	tumor	T0
C2_30_9	30	9	L71	tumor	T0
C2_27_9	27	9	L72	tumor	T0
C2_15_9	15	9	L73	tumor	T0
C2_17_9	17	9	L74	tumor	T0
C2_24_9	24	9	L75	tumor	T0
C2_26_9	26	9	L76	tumor	T0
C2_18_9	18	9	L77	tumor	T0
C2_25_9	25	9	L78	tumor	T0
C2_16_9	16	9	L79	tumor	T0
C2_14_9	14	9	L80	non	non
C2_13_9	13	9	L81	tumor	T0
C2_12_9	12	9	L82	tumor	T0
C2_22_10	22	10	L83	tumor	T0
C2_11_10	11	10	L84	non	non
C2_21_10	21	10	L85	non	non
C2_19_10	19	10	L86	tumor	T0
C2_20_10	20	10	L87	non	non
C2_31_10	31	10	L88	tumor	T0
C2_25_10	25	10	L89	non	non
C2_26_10	26	10	L90	tumor	T0
C2_28_10	28	10	L91	tumor	T0
C2_29_10	29	10	L92	tumor	T0
C2_17_10	17	10	L93	tumor	T0
C2_27_10	27	10	L94	tumor	T0
C2_16_10	16	10	L95	tumor	T0
C2_30_10	30	10	L96	tumor	T0
C2_18_10	18	10	L97	tumor	T0
C2_12_10	12	10	L98	tumor	T0
C2_14_10	14	10	L99	tumor	T0
C2_15_10	15	10	L100	tumor	T0
C2_24_10	24	10	L101	tumor	T0
C2_23_10	23	10	L102	tumor	T0
C2_13_10	13	10	L103	tumor	T0
C2_10_11	10	11	L104	non	non
C2_21_11	21	11	L105	tumor	T0
C2_31_11	31	11	L106	non	non
C2_22_11	22	11	L107	tumor	T0
C2_30_11	30	11	L108	non	non
C2_9_11	9	11	L109	tumor	T0
C2_20_11	20	11	L110	non	non
C2_26_11	26	11	L111	tumor	T0
C2_15_11	15	11	L112	tumor	T0
C2_29_11	29	11	L113	non	non
C2_18_11	18	11	L114	tumor	T0
C2_16_11	16	11	L115	tumor	T0
C2_25_11	25	11	L116	non	non
C2_14_11	14	11	L117	tumor	T0
C2_23_11	23	11	L118	tumor	T0
C2_28_11	28	11	L119	tumor	T0
C2_17_11	17	11	L120	tumor	T0
C2_27_11	27	11	L121	tumor	T0
C2_24_11	24	11	L122	tumor	T0
C2_19_11	19	11	L123	tumor	T0
C2_12_11	12	11	L124	tumor	T0
C2_13_11	13	11	L125	tumor	T0
C2_21_12	21	12	L126	non	non
C2_11_12	11	12	L127	tumor	T0
C2_10_12	10	12	L128	tumor	T0
C2_22_12	22	12	L129	non	non
C2_31_12	31	12	L130	non	non
C2_8_12	8	12	L131	tumor	T0
C2_20_12	20	12	L132	tumor	T0
C2_17_12	17	12	L133	tumor	T0
C2_26_12	26	12	L134	tumor	T0
C2_9_12	9	12	L135	non	non
C2_16_12	16	12	L136	tumor	T0
C2_15_12	15	12	L137	tumor	T0
C2_19_12	19	12	L138	tumor	T0
C2_18_12	18	12	L139	tumor	T0
C2_25_12	25	12	L140	tumor	T0
C2_27_12	27	12	L141	tumor	T0
C2_28_12	28	12	L142	tumor	T0
C2_30_12	30	12	L143	non	non
C2_14_12	14	12	L144	tumor	T0
C2_12_12	12	12	L145	tumor	T0
