xcoord	xcoord	ycoord	lab	tumor	tumor_id
D1_11_2	11	2	L1	non	non
D1_10_3	10	3	L2	non	non
D1_11_3	11	3	L3	non	non
D1_12_3	12	3	L5	non	non
D1_13_3	13	3	L4	non	non
D1_14_3	14	3	L6	non	non
D1_10_4	10	4	L7	non	non
D1_11_4	11	4	L8	non	non
D1_12_4	12	4	L12	non	non
D1_13_4	13	4	L10	non	non
D1_14_4	14	4	L11	non	non
D1_15_4	15	4	L9	non	non
D1_8_5	8	5	L15	non	non
D1_9_5	9	5	L16	non	non
D1_10_5	10	5	L14	non	non
D1_11_5	11	5	L13	non	non
D1_12_5	12	5	L18	non	non
D1_13_5	13	5	L17	non	non
D1_14_5	14	5	L20	non	non
D1_15_5	15	5	L19	non	non
D1_8_6	8	6	L23	non	non
D1_9_6	9	6	L31	non	non
D1_10_6	10	6	L30	non	non
D1_11_6	11	6	L22	non	non
D1_12_6	12	6	L29	non	non
D1_13_6	13	6	L27	non	non
D1_14_6	14	6	L28	non	non
D1_15_6	15	6	L24	non	non
D1_16_6	16	6	L21	non	non
D1_17_6	17	6	L25	non	non
D1_18_6	18	6	L26	non	non
D1_7_7	7	7	L45	non	non
D1_8_7	8	7	L44	non	non
D1_9_7	9	7	L32	non	non
D1_10_7	10	7	L36	non	non
D1_11_7	11	7	L33	non	non
D1_12_7	12	7	L47	non	non
D1_13_7	13	7	L48	non	non
D1_14_7	14	7	L46	non	non
D1_15_7	15	7	L43	non	non
D1_16_7	16	7	L39	non	non
D1_17_7	17	7	L42	non	non
D1_18_7	18	7	L41	non	non
D1_19_7	19	7	L38	non	non
D1_20_7	20	7	L35	non	non
D1_30_7	30	7	L40	non	non
D1_31_7	31	7	L37	non	non
D1_32_7	32	7	L34	non	non
D1_7_8	7	8	L60	non	non
D1_8_8	8	8	L59	non	non
D1_9_8	9	8	L57	non	non
D1_10_8	10	8	L53	non	non
D1_11_8	11	8	L58	non	non
D1_12_8	12	8	L63	non	non
D1_13_8	13	8	L64	non	non
D1_14_8	14	8	L62	non	non
D1_16_8	16	8	L61	non	non
D1_17_8	17	8	L67	non	non
D1_18_8	18	8	L50	non	non
D1_19_8	19	8	L56	non	non
D1_20_8	20	8	L55	non	non
D1_21_8	21	8	L51	non	non
D1_22_8	22	8	L52	non	non
D1_23_8	23	8	L65	non	non
D1_24_8	24	8	L66	non	non
D1_26_8	26	8	L49	non	non
D1_28_8	28	8	L54	non	non
D1_7_9	7	9	L81	non	non
D1_8_9	8	9	L85	non	non
D1_9_9	9	9	L78	non	non
D1_10_9	10	9	L79	non	non
D1_11_9	11	9	L73	non	non
D1_12_9	12	9	L87	non	non
D1_13_9	13	9	L84	non	non
D1_14_9	14	9	L86	non	non
D1_15_9	15	9	L83	non	non
D1_16_9	16	9	L72	non	non
D1_17_9	17	9	L88	non	non
D1_18_9	18	9	L77	non	non
D1_19_9	19	9	L74	non	non
D1_20_9	20	9	L69	non	non
D1_21_9	21	9	L68	non	non
D1_22_9	22	9	L71	non	non
D1_23_9	23	9	L82	non	non
D1_24_9	24	9	L80	non	non
D1_27_9	27	9	L70	non	non
D1_28_9	28	9	L75	non	non
D1_29_9	29	9	L76	non	non
D1_7_10	7	10	L107	non	non
D1_8_10	8	10	L105	non	non
D1_9_10	9	10	L96	non	non
D1_10_10	10	10	L90	non	non
D1_11_10	11	10	L98	non	non
D1_12_10	12	10	L109	non	non
D1_13_10	13	10	L108	non	non
D1_14_10	14	10	L103	non	non
D1_15_10	15	10	L104	non	non
D1_16_10	16	10	L101	non	non
D1_17_10	17	10	L99	non	non
D1_18_10	18	10	L106	non	non
D1_19_10	19	10	L95	non	non
D1_20_10	20	10	L93	tumor	T1
D1_21_10	21	10	L92	non	non
D1_22_10	22	10	L91	non	non
D1_23_10	23	10	L102	non	non
D1_24_10	24	10	L89	non	non
D1_27_10	27	10	L94	non	non
D1_28_10	28	10	L100	non	non
D1_29_10	29	10	L97	non	non
D1_6_11	6	11	L135	non	non
D1_7_11	7	11	L131	non	non
D1_8_11	8	11	L128	non	non
D1_9_11	9	11	L123	non	non
D1_10_11	10	11	L117	non	non
D1_12_11	12	11	L126	non	non
D1_13_11	13	11	L132	non	non
D1_14_11	14	11	L129	non	non
D1_15_11	15	11	L134	non	non
D1_16_11	16	11	L133	tumor	T0
D1_17_11	17	11	L130	tumor	T0
D1_18_11	18	11	L124	non	non
D1_19_11	19	11	L115	non	non
D1_20_11	20	11	L118	non	non
D1_21_11	21	11	L111	tumor	T1
D1_22_11	22	11	L116	tumor	T1
D1_23_11	23	11	L127	tumor	T1
D1_24_11	24	11	L125	non	non
D1_25_11	25	11	L113	non	non
D1_26_11	26	11	L120	non	non
D1_27_11	27	11	L112	non	non
D1_28_11	28	11	L119	non	non
D1_29_11	29	11	L121	non	non
