xcoord	xcoord	ycoord	lab	tumor	tumor_id
E1_27_13	27	13	L1	tumor	T0
E1_31_13	31	13	L2	tumor	T0
E1_32_13	32	13	L3	tumor	T0
E1_28_13	28	13	L4	tumor	T0
E1_30_13	30	13	L5	tumor	T0
E1_19_13	19	13	L6	non	non
E1_29_13	29	13	L7	tumor	T0
E1_22_14	22	14	L8	tumor	T0
E1_20_14	20	14	L9	tumor	T0
E1_32_14	32	14	L10	tumor	T0
E1_25_14	25	14	L11	tumor	T0
E1_31_14	31	14	L12	tumor	T0
E1_24_14	24	14	L13	tumor	T0
E1_17_14	17	14	L14	tumor	T0
E1_19_14	19	14	L15	tumor	T0
E1_16_14	16	14	L16	non	non
E1_23_14	23	14	L17	tumor	T0
E1_15_14	15	14	L18	tumor	T0
E1_18_14	18	14	L19	tumor	T0
E1_29_14	29	14	L20	tumor	T0
E1_28_14	28	14	L21	tumor	T0
E1_27_14	27	14	L22	tumor	T0
E1_30_14	30	14	L23	tumor	T0
E1_26_14	26	14	L24	tumor	T0
E1_14_14	14	14	L25	tumor	T0
E1_31_15	31	15	L26	tumor	T0
E1_30_15	30	15	L27	tumor	T0
E1_25_15	25	15	L28	tumor	T0
E1_22_15	22	15	L29	tumor	T0
E1_24_15	24	15	L30	tumor	T0
E1_20_15	20	15	L31	tumor	T0
E1_21_15	21	15	L32	tumor	T0
E1_26_15	26	15	L33	tumor	T0
E1_28_15	28	15	L34	tumor	T0
E1_23_15	23	15	L35	tumor	T0
E1_27_15	27	15	L36	tumor	T0
E1_29_15	29	15	L37	tumor	T0
E1_32_15	32	15	L38	tumor	T0
E1_16_15	16	15	L39	tumor	T0
E1_19_15	19	15	L40	tumor	T0
E1_17_15	17	15	L41	tumor	T0
E1_14_15	14	15	L42	tumor	T0
E1_15_15	15	15	L43	tumor	T0
E1_18_15	18	15	L44	tumor	T0
E1_31_16	31	16	L45	tumor	T0
E1_20_16	20	16	L46	tumor	T0
E1_30_16	30	16	L47	tumor	T0
E1_24_16	24	16	L48	tumor	T0
E1_27_16	27	16	L49	tumor	T0
E1_22_16	22	16	L50	tumor	T0
E1_29_16	29	16	L51	tumor	T0
E1_32_16	32	16	L52	tumor	T0
E1_25_16	25	16	L53	tumor	T0
E1_16_16	16	16	L54	tumor	T0
E1_18_16	18	16	L55	non	non
E1_19_16	19	16	L56	tumor	T0
E1_21_16	21	16	L57	tumor	T0
E1_23_16	23	16	L58	tumor	T0
E1_28_16	28	16	L59	tumor	T0
E1_26_16	26	16	L60	tumor	T0
E1_14_16	14	16	L61	non	non
E1_15_16	15	16	L62	tumor	T0
E1_17_16	17	16	L63	tumor	T0
E1_14_17	14	17	L64	non	non
E1_23_17	23	17	L65	tumor	T0
E1_27_17	27	17	L66	tumor	T0
E1_15_17	15	17	L67	tumor	T0
E1_24_17	24	17	L68	tumor	T0
E1_31_17	31	17	L69	tumor	T0
E1_32_17	32	17	L70	tumor	T0
E1_28_17	28	17	L71	tumor	T0
E1_19_17	19	17	L72	tumor	T0
E1_22_17	22	17	L73	tumor	T0
E1_29_17	29	17	L74	tumor	T0
E1_30_17	30	17	L75	tumor	T0
E1_16_17	16	17	L76	tumor	T0
E1_18_17	18	17	L77	non	non
E1_26_17	26	17	L78	tumor	T0
E1_17_17	17	17	L79	non	non
E1_25_17	25	17	L80	tumor	T0
E1_20_17	20	17	L81	tumor	T0
E1_21_17	21	17	L82	tumor	T0
E1_27_18	27	18	L83	tumor	T0
E1_20_18	20	18	L84	tumor	T0
E1_22_18	22	18	L85	tumor	T0
E1_28_18	28	18	L86	tumor	T0
E1_31_18	31	18	L87	tumor	T0
E1_29_18	29	18	L88	tumor	T0
E1_26_18	26	18	L89	tumor	T0
E1_30_18	30	18	L90	tumor	T0
E1_25_18	25	18	L91	tumor	T0
E1_21_18	21	18	L92	tumor	T0
E1_16_18	16	18	L93	tumor	T0
E1_23_18	23	18	L94	tumor	T0
E1_32_18	32	18	L95	tumor	T0
E1_15_18	15	18	L96	tumor	T0
E1_24_18	24	18	L97	tumor	T0
E1_17_18	17	18	L98	non	non
E1_19_18	19	18	L99	tumor	T0
E1_18_18	18	18	L100	non	non
E1_14_18	14	18	L101	non	non
E1_22_19	22	19	L102	tumor	T0
E1_29_19	29	19	L103	tumor	T0
E1_23_19	23	19	L104	tumor	T0
E1_31_19	31	19	L105	tumor	T0
E1_30_19	30	19	L106	tumor	T0
E1_16_19	16	19	L107	tumor	T0
E1_20_19	20	19	L108	tumor	T0
E1_21_19	21	19	L109	tumor	T0
