xcoord	xcoord	ycoord	lab	tumor	tumor_id
C2_11_14	11	14	L1	tumor	T0
C2_10_14	10	14	L2	tumor	T0
C2_9_14	9	14	L3	tumor	T0
C2_16_14	16	14	L4	tumor	T0
C2_8_14	8	14	L5	tumor	T0
C2_7_14	7	14	L6	tumor	T0
C2_4_14	4	14	L7	tumor	T0
C2_5_14	5	14	L8	tumor	T0
C2_12_14	12	14	L9	tumor	T0
C2_15_14	15	14	L10	tumor	T0
C2_6_14	6	14	L11	tumor	T0
C2_13_14	13	14	L12	tumor	T0
C2_14_14	14	14	L13	tumor	T0
C2_22_15	22	15	L14	tumor	T0
C2_11_15	11	15	L15	tumor	T0
C2_20_15	20	15	L16	tumor	T0
C2_7_15	7	15	L17	tumor	T0
C2_16_15	16	15	L18	tumor	T0
C2_26_15	26	15	L19	tumor	T0
C2_9_15	9	15	L20	tumor	T0
C2_10_15	10	15	L21	tumor	T0
C2_18_15	18	15	L22	non	non
C2_19_15	19	15	L23	tumor	T0
C2_17_15	17	15	L24	tumor	T0
C2_23_15	23	15	L25	tumor	T0
C2_21_15	21	15	L26	tumor	T0
C2_15_15	15	15	L27	tumor	T0
C2_24_15	24	15	L28	tumor	T0
C2_25_15	25	15	L29	tumor	T0
C2_5_15	5	15	L30	tumor	T0
C2_13_15	13	15	L31	tumor	T0
C2_6_15	6	15	L32	tumor	T0
C2_12_15	12	15	L33	tumor	T0
C2_4_15	4	15	L34	tumor	T0
C2_14_15	14	15	L35	tumor	T0
C2_8_15	8	15	L36	tumor	T0
C2_31_16	31	16	L37	non	non
C2_22_16	22	16	L38	tumor	T0
C2_11_16	11	16	L39	tumor	T0
C2_30_16	30	16	L40	tumor	T0
C2_21_16	21	16	L41	tumor	T0
C2_20_16	20	16	L42	tumor	T0
C2_9_16	9	16	L43	tumor	T0
C2_24_16	24	16	L44	tumor	T0
C2_26_16	26	16	L45	tumor	T0
C2_32_16	32	16	L46	non	non
C2_16_16	16	16	L47	tumor	T0
C2_29_16	29	16	L48	tumor	T0
C2_19_16	19	16	L49	tumor	T0
C2_25_16	25	16	L50	tumor	T0
C2_8_16	8	16	L51	tumor	T0
C2_7_16	7	16	L52	tumor	T0
C2_13_16	13	16	L53	tumor	T0
C2_17_16	17	16	L54	tumor	T0
C2_18_16	18	16	L55	tumor	T0
C2_28_16	28	16	L56	tumor	T0
C2_10_16	10	16	L57	tumor	T0
C2_12_16	12	16	L58	tumor	T0
C2_15_16	15	16	L59	tumor	T0
C2_5_16	5	16	L60	tumor	T0
C2_14_16	14	16	L61	tumor	T0
C2_23_16	23	16	L62	tumor	T0
C2_27_16	27	16	L63	tumor	T0
C2_4_16	4	16	L64	tumor	T0
C2_6_16	6	16	L65	tumor	T0
C2_31_17	31	17	L66	non	non
C2_11_17	11	17	L67	tumor	T0
C2_22_17	22	17	L68	tumor	T0
C2_29_17	29	17	L69	tumor	T0
C2_20_17	20	17	L70	tumor	T0
C2_30_17	30	17	L71	non	non
C2_9_17	9	17	L72	tumor	T0
C2_28_17	28	17	L73	tumor	T0
C2_32_17	32	17	L74	non	non
C2_5_17	5	17	L75	tumor	T0
C2_16_17	16	17	L76	tumor	T0
C2_21_17	21	17	L77	tumor	T0
C2_10_17	10	17	L78	tumor	T0
C2_15_17	15	17	L79	tumor	T0
C2_23_17	23	17	L80	tumor	T0
C2_27_17	27	17	L81	tumor	T0
C2_25_17	25	17	L82	tumor	T0
C2_14_17	14	17	L83	tumor	T0
C2_7_17	7	17	L84	tumor	T0
C2_19_17	19	17	L85	tumor	T0
C2_24_17	24	17	L86	tumor	T0
C2_8_17	8	17	L87	tumor	T0
C2_13_17	13	17	L88	tumor	T0
C2_17_17	17	17	L89	tumor	T0
C2_18_17	18	17	L90	tumor	T0
C2_12_17	12	17	L91	tumor	T0
C2_26_17	26	17	L92	tumor	T0
C2_4_17	4	17	L93	tumor	T0
C2_6_17	6	17	L94	tumor	T0
C2_22_18	22	18	L95	tumor	T0
C2_31_18	31	18	L96	non	non
C2_20_18	20	18	L97	tumor	T0
C2_21_18	21	18	L98	tumor	T0
C2_11_18	11	18	L99	tumor	T0
C2_29_18	29	18	L100	tumor	T0
C2_28_18	28	18	L101	tumor	T0
C2_9_18	9	18	L102	tumor	T0
C2_27_18	27	18	L103	tumor	T0
C2_30_18	30	18	L104	non	non
C2_32_18	32	18	L105	non	non
C2_7_18	7	18	L106	tumor	T0
C2_10_18	10	18	L107	tumor	T0
C2_15_18	15	18	L108	tumor	T0
C2_16_18	16	18	L109	tumor	T0
C2_19_18	19	18	L110	tumor	T0
C2_24_18	24	18	L111	tumor	T0
C2_5_18	5	18	L112	tumor	T0
C2_13_18	13	18	L113	tumor	T0
C2_14_18	14	18	L114	tumor	T0
C2_17_18	17	18	L115	tumor	T0
C2_25_18	25	18	L116	tumor	T0
C2_26_18	26	18	L117	tumor	T0
C2_4_18	4	18	L118	tumor	T0
C2_8_18	8	18	L119	tumor	T0
C2_23_18	23	18	L120	tumor	T0
C2_6_18	6	18	L121	tumor	T0
C2_12_18	12	18	L122	tumor	T0
C2_31_19	31	19	L123	non	non
C2_22_19	22	19	L124	tumor	T0
C2_32_19	32	19	L125	non	non
C2_17_19	17	19	L126	tumor	T0
C2_11_19	11	19	L127	tumor	T0
C2_20_19	20	19	L128	tumor	T0
C2_21_19	21	19	L129	tumor	T0
C2_30_19	30	19	L130	non	non
C2_9_19	9	19	L131	tumor	T0
C2_19_19	19	19	L132	tumor	T0
C2_26_19	26	19	L133	non	non
C2_24_19	24	19	L134	tumor	T0
C2_27_19	27	19	L135	non	non
C2_13_19	13	19	L136	tumor	T0
C2_18_19	18	19	L137	tumor	T0
C2_25_19	25	19	L138	tumor	T0
C2_29_19	29	19	L139	non	non
C2_7_19	7	19	L140	tumor	T0
C2_16_19	16	19	L141	tumor	T0
C2_10_19	10	19	L142	tumor	T0
C2_12_19	12	19	L143	tumor	T0
C2_23_19	23	19	L144	tumor	T0
C2_5_19	5	19	L145	tumor	T0
C2_8_19	8	19	L146	tumor	T0
C2_14_19	14	19	L147	tumor	T0
C2_15_19	15	19	L148	tumor	T0
C2_28_19	28	19	L149	non	non
C2_6_19	6	19	L150	tumor	T0
C2_4_19	4	19	L151	tumor	T0
C2_11_20	11	20	L152	tumor	T0
C2_20_20	20	20	L153	tumor	T0
C2_29_20	29	20	L154	non	non
C2_31_20	31	20	L155	tumor	non
C2_22_20	22	20	L156	tumor	T0
C2_27_20	27	20	L157	non	non
C2_9_20	9	20	L158	tumor	T0
C2_10_20	10	20	L159	tumor	T0
C2_30_20	30	20	L160	non	non
C2_28_20	28	20	L161	non	non
C2_19_20	19	20	L162	tumor	T0
C2_24_20	24	20	L163	tumor	T0
C2_26_20	26	20	L164	tumor	T0
C2_21_20	21	20	L165	tumor	T0
C2_13_20	13	20	L166	tumor	T0
C2_18_20	18	20	L167	tumor	T0
C2_25_20	25	20	L168	tumor	T0
C2_8_20	8	20	L169	tumor	T0
C2_16_20	16	20	L170	tumor	T0
C2_5_20	5	20	L171	tumor	T0
C2_7_20	7	20	L172	tumor	T0
C2_12_20	12	20	L173	tumor	T0
C2_15_20	15	20	L174	tumor	T0
C2_6_20	6	20	L175	tumor	T0
C2_4_20	4	20	L176	tumor	T0
C2_14_20	14	20	L177	tumor	T0
C2_17_20	17	20	L178	tumor	T0
C2_23_20	23	20	L179	tumor	T0
C2_20_21	20	21	L180	tumor	T0
C2_22_21	22	21	L181	tumor	T0
C2_11_21	11	21	L182	tumor	T0
C2_9_21	9	21	L183	tumor	T0
C2_21_21	21	21	L184	tumor	T0
C2_19_21	19	21	L185	tumor	T0
C2_31_21	31	21	L186	non	non
C2_10_21	10	21	L187	tumor	T0
C2_8_21	8	21	L188	tumor	T0
C2_16_21	16	21	L189	tumor	T0
C2_27_21	27	21	L190	tumor	T0
C2_13_21	13	21	L191	tumor	T0
C2_15_21	15	21	L192	tumor	T0
C2_28_21	28	21	L193	non	non
C2_29_21	29	21	L194	non	non
C2_24_21	24	21	L195	tumor	T0
C2_25_21	25	21	L196	tumor	T0
C2_26_21	26	21	L197	non	non
C2_5_21	5	21	L198	tumor	T0
C2_7_21	7	21	L199	tumor	T0
C2_14_21	14	21	L200	tumor	T0
C2_17_21	17	21	L201	tumor	T0
C2_23_21	23	21	L202	tumor	T0
C2_6_21	6	21	L203	tumor	T0
C2_4_21	4	21	L204	tumor	T0
C2_18_21	18	21	L205	tumor	T0
C2_12_21	12	21	L206	tumor	T0
C2_11_22	11	22	L207	tumor	T0
C2_22_22	22	22	L208	tumor	T0
C2_19_22	19	22	L209	tumor	T0
C2_20_22	20	22	L210	tumor	T0
C2_29_22	29	22	L211	non	non
C2_9_22	9	22	L212	tumor	T0
C2_10_22	10	22	L213	tumor	T0
C2_18_22	18	22	L214	tumor	T0
C2_27_22	27	22	L215	tumor	T0
C2_5_22	5	22	L216	tumor	T0
C2_16_22	16	22	L217	tumor	T0
C2_21_22	21	22	L218	tumor	T0
C2_4_22	4	22	L219	tumor	T0
C2_8_22	8	22	L220	tumor	T0
C2_13_22	13	22	L221	tumor	T0
C2_7_22	7	22	L222	tumor	T0
C2_28_22	28	22	L223	non	non
C2_12_22	12	22	L224	tumor	T0
C2_14_22	14	22	L225	tumor	T0
C2_26_22	26	22	L226	non	non
C2_15_22	15	22	L227	tumor	T0
C2_17_22	17	22	L228	tumor	T0
C2_6_22	6	22	L229	tumor	T0
C2_25_22	25	22	L230	tumor	T0
C2_23_22	23	22	L231	tumor	T0
C2_22_23	22	23	L232	tumor	T0
C2_25_23	25	23	L233	tumor	T0
C2_11_23	11	23	L234	tumor	T0
C2_20_23	20	23	L235	tumor	T0
C2_27_23	27	23	L236	tumor	T0
C2_18_23	18	23	L237	tumor	T0
C2_9_23	9	23	L238	tumor	T0
C2_10_23	10	23	L239	tumor	T0
C2_21_23	21	23	L240	tumor	T0
C2_16_23	16	23	L241	tumor	T0
C2_26_23	26	23	L242	tumor	T0
C2_30_23	30	23	L243	non	non
C2_23_23	23	23	L244	tumor	T0
C2_8_23	8	23	L245	tumor	T0
C2_19_23	19	23	L246	tumor	T0
C2_28_23	28	23	L247	tumor	T0
C2_5_23	5	23	L248	tumor	T0
C2_13_23	13	23	L249	tumor	T0
C2_24_23	24	23	L250	tumor	T0
C2_15_23	15	23	L251	tumor	T0
C2_14_23	14	23	L252	tumor	T0
