xcoord	xcoord	ycoord	lab	tumor	tumor_id
E2_7_5	7	5	L1	tumor	T0.0
E2_6_5	6	5	L2	tumor	T0.0
E2_8_6	8	6	L3	tumor	T0.0
E2_5_6	5	6	L4	tumor	T0.0
E2_7_6	7	6	L5	tumor	T0.0
E2_2_6	2	6	L6	tumor	T0.0
E2_3_6	3	6	L7	tumor	T0.0
E2_4_6	4	6	L8	tumor	T0.0
E2_6_6	6	6	L9	tumor	T0.0
E2_6_7	6	7	L10	tumor	T0.0
E2_8_7	8	7	L11	tumor	T0.0
E2_9_7	9	7	L12	tumor	T0.0
E2_10_7	10	7	L13	tumor	T0.0
E2_5_7	5	7	L14	tumor	T0.0
E2_7_7	7	7	L15	tumor	T0.0
E2_3_7	3	7	L16	tumor	T0.0
E2_2_7	2	7	L17	tumor	T0.0
E2_4_7	4	7	L18	tumor	T0.0
E2_10_8	10	8	L19	tumor	T0.0
E2_11_8	11	8	L20	tumor	T0.0
E2_9_8	9	8	L21	tumor	T0.0
E2_8_8	8	8	L22	tumor	T0.0
E2_2_8	2	8	L23	tumor	T0.0
E2_5_8	5	8	L24	tumor	T0.0
E2_3_8	3	8	L25	tumor	T0.0
E2_6_8	6	8	L26	tumor	T0.0
E2_4_8	4	8	L27	tumor	T0.0
E2_7_8	7	8	L28	tumor	T0.0
E2_11_9	11	9	L29	tumor	T0.0
E2_9_9	9	9	L30	tumor	T0.0
E2_10_9	10	9	L31	tumor	T0.0
E2_7_9	7	9	L32	tumor	T0.0
E2_13_9	13	9	L33	tumor	T0.0
E2_5_9	5	9	L34	tumor	T0.0
E2_8_9	8	9	L35	non	non
E2_2_9	2	9	L36	non	non
E2_6_9	6	9	L37	tumor	T0.0
E2_3_9	3	9	L38	tumor	T0.0
E2_4_9	4	9	L39	tumor	T0.0
E2_12_9	12	9	L40	tumor	T0.0
E2_9_10	9	10	L41	non	non
E2_8_10	8	10	L42	tumor	T0.0
E2_11_10	11	10	L43	tumor	T0.0
E2_7_10	7	10	L44	tumor	T0.0
E2_10_10	10	10	L45	tumor	T0.0
E2_2_10	2	10	L46	non	non
E2_14_10	14	10	L47	tumor	T0.0
E2_12_10	12	10	L48	tumor	T0.0
E2_13_10	13	10	L49	tumor	T0.0
E2_3_10	3	10	L50	tumor	T0.0
E2_5_10	5	10	L51	tumor	T0.0
E2_6_10	6	10	L52	tumor	T0.0
E2_4_10	4	10	L53	tumor	T0.0
E2_8_11	8	11	L54	tumor	T0.0
E2_7_11	7	11	L55	tumor	T0.0
E2_9_11	9	11	L56	tumor	T0.0
E2_10_11	10	11	L57	tumor	T0.0
E2_13_11	13	11	L58	tumor	T0.0
E2_15_11	15	11	L59	tumor	T0.0
E2_2_11	2	11	L60	tumor	T0.0
E2_5_11	5	11	L61	tumor	T0.0
E2_6_11	6	11	L62	tumor	T0.0
E2_3_11	3	11	L63	tumor	T0.0
E2_12_11	12	11	L64	tumor	T0.0
E2_14_11	14	11	L65	tumor	T0.0
E2_4_11	4	11	L66	tumor	T0.0
E2_9_12	9	12	L67	tumor	T0.0
E2_19_12	19	12	L68	tumor	T0.0
E2_11_12	11	12	L69	tumor	T0.0
E2_12_12	12	12	L70	tumor	T0.0
E2_10_12	10	12	L71	tumor	T0.0
E2_8_12	8	12	L72	tumor	T0.0
E2_2_12	2	12	L73	tumor	T0.0
E2_7_12	7	12	L74	tumor	T0.0
E2_13_12	13	12	L75	tumor	T0.0
E2_18_12	18	12	L76	tumor	T0.0
E2_16_12	16	12	L77	tumor	T0.0
E2_3_12	3	12	L78	tumor	T0.0
E2_4_12	4	12	L79	tumor	T0.0
E2_14_12	14	12	L80	tumor	T0.0
E2_15_12	15	12	L81	tumor	T0.0
E2_17_12	17	12	L82	tumor	T0.0
E2_5_12	5	12	L83	non	non
E2_6_12	6	12	L84	tumor	T0.0
E2_11_13	11	13	L85	tumor	T0.0
E2_20_13	20	13	L86	non	non
E2_22_13	22	13	L87	tumor	T0.0
E2_9_13	9	13	L88	tumor	T0.0
E2_10_13	10	13	L89	non	non
E2_21_13	21	13	L90	tumor	T0.0
E2_19_13	19	13	L91	tumor	T0.0
E2_8_13	8	13	L92	tumor	T0.0
E2_16_13	16	13	L93	tumor	T0.0
E2_18_13	18	13	L94	tumor	T0.0
E2_14_13	14	13	L95	tumor	T0.0
E2_4_13	4	13	L96	tumor	T0.0
E2_5_13	5	13	L97	non	non
E2_7_13	7	13	L98	tumor	T0.0
E2_15_13	15	13	L99	tumor	T0.0
E2_17_13	17	13	L100	tumor	T0.0
E2_12_13	12	13	L101	tumor	T0.0
E2_2_13	2	13	L102	non	non
E2_3_13	3	13	L103	tumor	T0.0
E2_6_13	6	13	L104	non	non
E2_13_13	13	13	L105	tumor	T0.0
E2_22_14	22	14	L106	tumor	T0.0
E2_11_14	11	14	L107	non	non
E2_20_14	20	14	L108	tumor	T0.0
E2_9_14	9	14	L109	tumor	T0.0
E2_10_14	10	14	L110	tumor	T0.0
E2_21_14	21	14	L111	tumor	T0.0
E2_16_14	16	14	L112	tumor	T0.0
E2_24_14	24	14	L113	tumor	T0.0
E2_23_14	23	14	L114	tumor	T0.0
E2_5_14	5	14	L115	tumor	T0.0
E2_13_14	13	14	L116	tumor	T0.0
E2_19_14	19	14	L117	tumor	T0.0
E2_7_14	7	14	L118	tumor	T0.0
E2_12_14	12	14	L119	tumor	T0.0
E2_15_14	15	14	L120	tumor	T0.0
E2_17_14	17	14	L121	tumor	T0.0
E2_8_14	8	14	L122	tumor	T0.0
E2_2_14	2	14	L123	non	non
E2_3_14	3	14	L124	non	non
E2_4_14	4	14	L125	tumor	T0.0
E2_14_14	14	14	L126	tumor	T0.0
E2_18_14	18	14	L127	tumor	T0.0
E2_6_14	6	14	L128	tumor	T0.0
E2_22_15	22	15	L129	tumor	T0.0
