xcoord	xcoord	ycoord	lab	tumor	tumor_id
D2_16_11	16	11	L1	tumor	T0
D2_17_11	17	11	L2	non	non
D2_19_11	19	11	L3	non	non
D2_10_11	10	11	L4	non	non
D2_18_11	18	11	L5	tumor	T0
D2_14_11	14	11	L6	tumor	T0
D2_13_11	13	11	L7	tumor	T0
D2_12_11	12	11	L8	tumor	T0
D2_15_11	15	11	L9	tumor	T0
D2_22_12	22	12	L10	tumor	T0
D2_20_12	20	12	L11	non	non
D2_19_12	19	12	L12	non	non
D2_21_12	21	12	L13	non	non
D2_9_12	9	12	L14	non	non
D2_11_12	11	12	L15	non	non
D2_12_12	12	12	L16	tumor	T0
D2_6_12	6	12	L17	non	non
D2_8_12	8	12	L18	non	non
D2_16_12	16	12	L19	tumor	T0
D2_17_12	17	12	L20	tumor	T0
D2_5_12	5	12	L21	non	non
D2_10_12	10	12	L22	non	non
D2_18_12	18	12	L23	non	non
D2_14_12	14	12	L24	tumor	T0
D2_13_12	13	12	L25	tumor	T0
D2_7_12	7	12	L26	non	non
D2_15_12	15	12	L27	tumor	T0
D2_31_13	31	13	L28	tumor	T0
D2_32_13	32	13	L29	tumor	T0
D2_22_13	22	13	L30	tumor	T0
D2_30_13	30	13	L31	tumor	T0
D2_11_13	11	13	L32	non	non
D2_21_13	21	13	L33	non	non
D2_27_13	27	13	L34	tumor	T0
D2_20_13	20	13	L35	non	non
D2_29_13	29	13	L36	tumor	T0
D2_6_13	6	13	L37	non	non
D2_25_13	25	13	L38	non	non
D2_10_13	10	13	L39	non	non
D2_9_13	9	13	L40	non	non
D2_19_13	19	13	L41	non	non
D2_26_13	26	13	L42	non	non
D2_28_13	28	13	L43	tumor	T0
D2_8_13	8	13	L44	non	non
D2_16_13	16	13	L45	tumor	T0
D2_17_13	17	13	L46	tumor	T0
D2_23_13	23	13	L47	tumor	T0
D2_24_13	24	13	L48	tumor	T0
D2_7_13	7	13	L49	non	non
D2_12_13	12	13	L50	tumor	T0
