xcoord	xcoord	ycoord	lab	tumor	tumor_id
D1_16_9	16	9	L1	tumor	T0
D1_20_10	20	10	L2	non	non
D1_22_10	22	10	L3	tumor	T0
D1_27_10	27	10	L4	tumor	T0
D1_21_10	21	10	L5	tumor	T0
D1_19_10	19	10	L6	tumor	T0
D1_29_10	29	10	L7	tumor	T0
D1_11_10	11	10	L8	tumor	T0
D1_28_10	28	10	L9	tumor	T0
D1_18_10	18	10	L10	tumor	T0
D1_14_10	14	10	L11	tumor	T0
D1_16_10	16	10	L12	tumor	T0
D1_8_10	8	10	L13	tumor	T0
D1_25_10	25	10	L14	tumor	T0
D1_26_10	26	10	L15	tumor	T0
D1_5_10	5	10	L16	tumor	T0
D1_6_10	6	10	L17	tumor	T0
D1_7_10	7	10	L18	tumor	T0
D1_9_10	9	10	L19	tumor	T0
D1_24_10	24	10	L20	tumor	T0
D1_13_10	13	10	L21	tumor	T0
D1_12_10	12	10	L22	tumor	T0
D1_10_10	10	10	L23	tumor	T0
D1_15_10	15	10	L24	tumor	T0
D1_23_10	23	10	L25	tumor	T0
D1_31_11	31	11	L26	non	non
D1_32_11	32	11	L27	non	non
D1_9_11	9	11	L28	tumor	T0
D1_27_11	27	11	L29	tumor	T0
D1_28_11	28	11	L30	non	non
D1_30_11	30	11	L31	tumor	T0
D1_29_11	29	11	L32	tumor	T0
D1_19_11	19	11	L33	tumor	T0
D1_25_11	25	11	L34	tumor	T0
D1_22_11	22	11	L35	tumor	T0
D1_6_11	6	11	L36	tumor	T0
D1_10_11	10	11	L37	tumor	T0
D1_16_11	16	11	L38	tumor	T0
D1_8_11	8	11	L39	tumor	T0
D1_21_11	21	11	L40	tumor	T0
D1_17_11	17	11	L41	tumor	T0
D1_7_11	7	11	L42	tumor	T0
D1_13_11	13	11	L43	tumor	T0
D1_18_11	18	11	L44	tumor	T0
D1_26_11	26	11	L45	tumor	T0
D1_24_11	24	11	L46	tumor	T0
D1_14_11	14	11	L47	tumor	T0
