xcoord	xcoord	ycoord	lab	tumor	tumor_id
D1_16_8	16	8	L5	non	non
D1_17_8	17	8	L4	non	non
D1_18_8	18	8	L2	non	non
D1_19_8	19	8	L1	non	non
D1_20_8	20	8	L3	non	non
D1_10_9	10	9	L10	non	non
D1_11_9	11	9	L8	non	non
D1_12_9	12	9	L17	non	non
D1_13_9	13	9	L15	non	non
D1_14_9	14	9	L16	non	non
D1_15_9	15	9	L14	non	non
D1_16_9	16	9	L7	non	non
D1_17_9	17	9	L6	non	non
D1_18_9	18	9	L11	non	non
D1_19_9	19	9	L12	non	non
D1_20_9	20	9	L13	non	non
D1_21_9	21	9	L9	non	non
D1_5_10	5	10	L22	non	non
D1_6_10	6	10	L26	non	non
D1_7_10	7	10	L28	non	non
D1_8_10	8	10	L33	non	non
D1_10_10	10	10	L24	non	non
D1_11_10	11	10	L25	non	non
D1_12_10	12	10	L30	non	non
D1_13_10	13	10	L31	non	non
D1_14_10	14	10	L32	non	non
D1_15_10	15	10	L29	non	non
D1_16_10	16	10	L21	non	non
D1_17_10	17	10	L18	non	non
D1_18_10	18	10	L23	non	non
D1_19_10	19	10	L20	non	non
D1_20_10	20	10	L27	non	non
D1_21_10	21	10	L19	non	non
D1_4_11	4	11	L46	non	non
D1_5_11	5	11	L37	tumor	T0
D1_6_11	6	11	L45	tumor	T0
D1_7_11	7	11	L36	non	non
D1_8_11	8	11	L39	non	non
D1_12_11	12	11	L44	non	non
D1_13_11	13	11	L49	non	non
D1_14_11	14	11	L50	non	non
D1_15_11	15	11	L48	non	non
D1_16_11	16	11	L40	non	non
D1_17_11	17	11	L42	tumor	T1
D1_18_11	18	11	L43	non	non
D1_19_11	19	11	L41	non	non
D1_20_11	20	11	L35	non	non
D1_21_11	21	11	L38	non	non
D1_22_11	22	11	L34	non	non
D1_23_11	23	11	L47	non	non
D1_4_12	4	12	L69	non	non
D1_5_12	5	12	L65	tumor	T0
D1_6_12	6	12	L63	non	non
D1_7_12	7	12	L66	non	non
D1_8_12	8	12	L61	non	non
D1_9_12	9	12	L62	non	non
D1_10_12	10	12	L53	non	non
D1_11_12	11	12	L57	non	non
D1_12_12	12	12	L68	non	non
D1_13_12	13	12	L70	non	non
D1_14_12	14	12	L71	non	non
D1_15_12	15	12	L67	tumor	T1
D1_16_12	16	12	L59	tumor	T1
D1_17_12	17	12	L60	tumor	T1
D1_18_12	18	12	L51	tumor	T1
D1_19_12	19	12	L54	non	non
D1_20_12	20	12	L52	non	non
D1_21_12	21	12	L58	non	non
D1_22_12	22	12	L55	non	non
D1_23_12	23	12	L64	non	non
D1_24_12	24	12	L72	non	non
D1_25_12	25	12	L56	non	non
D1_4_13	4	13	L92	tumor	T0
D1_5_13	5	13	L79	tumor	T0
D1_6_13	6	13	L84	non	non
D1_7_13	7	13	L85	non	non
D1_8_13	8	13	L73	non	non
D1_9_13	9	13	L86	non	non
D1_10_13	10	13	L82	non	non
D1_11_13	11	13	L81	non	non
D1_12_13	12	13	L94	tumor	non
D1_13_13	13	13	L96	non	non
D1_14_13	14	13	L95	non	non
D1_15_13	15	13	L91	tumor	T1
D1_16_13	16	13	L87	tumor	T1
D1_17_13	17	13	L93	tumor	T1
D1_18_13	18	13	L80	non	non
D1_19_13	19	13	L77	non	non
D1_20_13	20	13	L78	non	non
D1_21_13	21	13	L75	non	non
D1_22_13	22	13	L74	non	non
D1_23_13	23	13	L90	non	non
D1_24_13	24	13	L88	non	non
D1_25_13	25	13	L89	non	non
D1_26_13	26	13	L83	non	non
D1_27_13	27	13	L76	tumor	non
D1_4_14	4	14	L117	tumor	T0
D1_5_14	5	14	L111	tumor	T0
D1_6_14	6	14	L118	non	non
D1_7_14	7	14	L112	non	non
D1_8_14	8	14	L115	non	non
D1_9_14	9	14	L121	non	non
D1_10_14	10	14	L113	non	non
D1_11_14	11	14	L100	non	non
D1_12_14	12	14	L105	non	non
D1_13_14	13	14	L119	non	non
D1_14_14	14	14	L122	tumor	T1
D1_15_14	15	14	L109	tumor	T1
D1_16_14	16	14	L103	tumor	T1
D1_17_14	17	14	L108	non	non
D1_18_14	18	14	L99	non	non
D1_19_14	19	14	L106	non	non
D1_20_14	20	14	L98	non	non
D1_21_14	21	14	L101	non	non
D1_22_14	22	14	L107	non	non
D1_23_14	23	14	L114	non	non
D1_24_14	24	14	L116	non	non
D1_25_14	25	14	L120	non	non
D1_26_14	26	14	L110	non	non
D1_27_14	27	14	L97	non	non
D1_28_14	28	14	L104	non	non
D1_29_14	29	14	L102	non	non
D1_3_15	3	15	L148	tumor	T0
D1_4_15	4	15	L146	tumor	T0
D1_5_15	5	15	L143	non	non
D1_6_15	6	15	L149	non	non
D1_7_15	7	15	L144	non	non
D1_8_15	8	15	L135	non	non
D1_9_15	9	15	L131	non	non
D1_10_15	10	15	L133	non	non
D1_11_15	11	15	L137	non	non
D1_12_15	12	15	L147	non	non
D1_13_15	13	15	L141	non	non
D1_14_15	14	15	L139	non	non
D1_15_15	15	15	L138	non	non
D1_16_15	16	15	L145	non	non
D1_17_15	17	15	L136	non	non
D1_18_15	18	15	L134	non	non
D1_19_15	19	15	L128	non	non
D1_20_15	20	15	L129	non	non
D1_21_15	21	15	L126	non	non
D1_22_15	22	15	L124	non	non
D1_23_15	23	15	L132	non	non
D1_24_15	24	15	L140	non	non
D1_25_15	25	15	L142	non	non
D1_26_15	26	15	L127	non	non
D1_27_15	27	15	L123	non	non
D1_28_15	28	15	L125	non	non
D1_29_15	29	15	L130	non	non
D1_3_16	3	16	L168	non	non
D1_4_16	4	16	L173	tumor	T0
D1_5_16	5	16	L170	non	non
D1_6_16	6	16	L172	non	non
D1_7_16	7	16	L161	non	non
D1_8_16	8	16	L159	non	non
D1_9_16	9	16	L156	non	non
D1_10_16	10	16	L160	non	non
D1_11_16	11	16	L153	non	non
D1_12_16	12	16	L171	non	non
D1_13_16	13	16	L175	non	non
D1_14_16	14	16	L174	non	non
D1_15_16	15	16	L176	non	non
D1_16_16	16	16	L162	non	non
D1_17_16	17	16	L169	non	non
D1_18_16	18	16	L163	non	non
D1_19_16	19	16	L150	non	non
D1_20_16	20	16	L157	non	non
D1_21_16	21	16	L154	non	non
D1_22_16	22	16	L151	non	non
D1_23_16	23	16	L152	non	non
D1_24_16	24	16	L165	non	non
D1_25_16	25	16	L167	non	non
D1_26_16	26	16	L164	non	non
D1_27_16	27	16	L158	non	non
D1_28_16	28	16	L166	non	non
D1_29_16	29	16	L155	non	non
D1_3_17	3	17	L202	non	non
D1_4_17	4	17	L203	tumor	T0
D1_5_17	5	17	L182	non	non
D1_6_17	6	17	L178	non	non
D1_7_17	7	17	L193	non	non
D1_8_17	8	17	L190	non	non
D1_9_17	9	17	L197	non	non
D1_10_17	10	17	L183	non	non
D1_11_17	11	17	L191	non	non
D1_12_17	12	17	L199	non	non
D1_13_17	13	17	L201	non	non
D1_14_17	14	17	L198	non	non
D1_15_17	15	17	L188	non	non
D1_16_17	16	17	L184	non	non
D1_17_17	17	17	L194	non	non
D1_18_17	18	17	L192	non	non
D1_19_17	19	17	L177	non	non
D1_20_17	20	17	L180	non	non
D1_21_17	21	17	L181	non	non
D1_22_17	22	17	L185	non	non
D1_23_17	23	17	L200	non	non
D1_24_17	24	17	L196	non	non
D1_25_17	25	17	L195	non	non
D1_26_17	26	17	L189	non	non
D1_27_17	27	17	L179	non	non
D1_28_17	28	17	L186	non	non
D1_29_17	29	17	L187	non	non
D1_3_18	3	18	L228	non	non
D1_4_18	4	18	L227	tumor	T0
D1_5_18	5	18	L221	non	non
D1_6_18	6	18	L220	non	non
D1_7_18	7	18	L212	non	non
D1_8_18	8	18	L213	non	non
D1_9_18	9	18	L218	non	non
D1_10_18	10	18	L205	non	non
D1_11_18	11	18	L207	non	non
D1_12_18	12	18	L224	non	non
D1_13_18	13	18	L229	non	non
D1_14_18	14	18	L225	non	non
D1_15_18	15	18	L219	non	non
D1_16_18	16	18	L209	non	non
D1_17_18	17	18	L216	non	non
D1_19_18	19	18	L222	non	non
D1_20_18	20	18	L214	non	non
D1_21_18	21	18	L206	non	non
D1_22_18	22	18	L204	non	non
D1_23_18	23	18	L223	non	non
D1_24_18	24	18	L226	non	non
D1_25_18	25	18	L217	non	non
D1_26_18	26	18	L215	non	non
D1_27_18	27	18	L208	tumor	T2
D1_28_18	28	18	L210	non	non
D1_29_18	29	18	L211	tumor	T2
D1_3_19	3	19	L255	non	non
D1_4_19	4	19	L253	non	non
D1_5_19	5	19	L244	non	non
D1_6_19	6	19	L236	non	non
D1_7_19	7	19	L254	non	non
D1_8_19	8	19	L241	non	non
D1_9_19	9	19	L238	non	non
D1_10_19	10	19	L231	non	non
D1_11_19	11	19	L233	non	non
D1_12_19	12	19	L251	non	non
D1_13_19	13	19	L246	non	non
D1_14_19	14	19	L252	non	non
D1_15_19	15	19	L245	non	non
D1_16_19	16	19	L240	non	non
D1_17_19	17	19	L249	non	non
D1_18_19	18	19	L242	non	non
D1_19_19	19	19	L237	non	non
D1_20_19	20	19	L234	non	non
D1_21_19	21	19	L232	non	non
D1_22_19	22	19	L239	non	non
D1_23_19	23	19	L256	non	non
D1_24_19	24	19	L247	non	non
D1_25_19	25	19	L250	non	non
D1_26_19	26	19	L230	tumor	T2
D1_27_19	27	19	L243	tumor	T2
D1_28_19	28	19	L248	tumor	T2
D1_29_19	29	19	L235	tumor	T2
D1_4_20	4	20	L280	non	non
D1_5_20	5	20	L275	non	non
D1_6_20	6	20	L276	non	non
D1_7_20	7	20	L269	non	non
D1_8_20	8	20	L272	non	non
D1_9_20	9	20	L281	non	non
D1_10_20	10	20	L267	non	non
D1_11_20	11	20	L257	non	non
D1_12_20	12	20	L283	non	non
D1_13_20	13	20	L279	non	non
D1_14_20	14	20	L270	tumor	T3
D1_15_20	15	20	L262	tumor	T3
D1_16_20	16	20	L268	tumor	T3
D1_17_20	17	20	L274	non	non
D1_18_20	18	20	L273	non	non
D1_19_20	19	20	L265	non	non
D1_20_20	20	20	L261	non	non
D1_21_20	21	20	L259	tumor	T3
D1_22_20	22	20	L263	tumor	T3
D1_23_20	23	20	L282	non	non
D1_24_20	24	20	L278	non	non
D1_25_20	25	20	L271	non	non
D1_26_20	26	20	L266	non	non
D1_27_20	27	20	L264	non	non
D1_28_20	28	20	L277	tumor	T2
D1_29_20	29	20	L260	non	non
D1_30_20	30	20	L258	non	non
D1_4_21	4	21	L303	non	non
D1_5_21	5	21	L300	non	non
D1_6_21	6	21	L306	non	non
D1_7_21	7	21	L301	non	non
D1_8_21	8	21	L298	non	non
D1_9_21	9	21	L285	non	non
D1_10_21	10	21	L293	non	non
D1_11_21	11	21	L308	non	non
D1_12_21	12	21	L310	non	non
D1_13_21	13	21	L304	non	non
D1_14_21	14	21	L307	non	non
D1_15_21	15	21	L294	tumor	T3
D1_16_21	16	21	L287	tumor	T3
D1_17_21	17	21	L291	non	non
D1_18_21	18	21	L295	tumor	T3
D1_19_21	19	21	L296	non	non
D1_20_21	20	21	L297	tumor	T3
D1_21_21	21	21	L288	tumor	T3
D1_22_21	22	21	L286	tumor	T3
D1_23_21	23	21	L299	non	non
D1_24_21	24	21	L309	tumor	T3
D1_25_21	25	21	L305	non	non
D1_26_21	26	21	L302	non	non
D1_27_21	27	21	L292	non	non
D1_28_21	28	21	L290	non	non
D1_29_21	29	21	L284	tumor	T2
D1_30_21	30	21	L289	non	non
D1_5_22	5	22	L326	non	non
D1_6_22	6	22	L327	non	non
D1_7_22	7	22	L319	non	non
D1_8_22	8	22	L320	non	non
D1_9_22	9	22	L324	non	non
D1_10_22	10	22	L312	non	non
D1_11_22	11	22	L315	non	non
D1_12_22	12	22	L330	non	non
D1_13_22	13	22	L332	non	non
D1_14_22	14	22	L331	non	non
D1_15_22	15	22	L325	non	non
D1_16_22	16	22	L334	non	non
D1_17_22	17	22	L321	tumor	T3
D1_18_22	18	22	L318	tumor	T3
D1_19_22	19	22	L311	non	non
D1_20_22	20	22	L316	tumor	T3
D1_21_22	21	22	L317	tumor	T3
D1_22_22	22	22	L313	tumor	T3
D1_23_22	23	22	L328	non	non
D1_25_22	25	22	L333	non	non
D1_26_22	26	22	L329	non	non
D1_27_22	27	22	L322	non	non
D1_28_22	28	22	L323	non	non
D1_29_22	29	22	L314	tumor	T2
D1_3_23	3	23	L361	non	non
D1_4_23	4	23	L362	non	non
D1_5_23	5	23	L352	non	non
D1_6_23	6	23	L360	non	non
D1_7_23	7	23	L350	non	non
D1_8_23	8	23	L348	non	non
D1_9_23	9	23	L353	non	non
D1_10_23	10	23	L345	non	non
D1_11_23	11	23	L343	non	non
D1_12_23	12	23	L359	non	non
D1_13_23	13	23	L354	tumor	T3
D1_14_23	14	23	L355	non	non
D1_15_23	15	23	L357	non	non
D1_16_23	16	23	L347	non	non
D1_17_23	17	23	L351	non	non
D1_18_23	18	23	L340	non	non
D1_19_23	19	23	L335	tumor	T3
D1_20_23	20	23	L337	non	non
D1_21_23	21	23	L338	tumor	T3
D1_22_23	22	23	L339	tumor	T3
D1_23_23	23	23	L358	non	non
D1_24_23	24	23	L356	tumor	T3
D1_25_23	25	23	L349	tumor	T3
D1_26_23	26	23	L346	tumor	T3
D1_27_23	27	23	L341	non	non
D1_28_23	28	23	L342	non	non
D1_29_23	29	23	L344	non	non
D1_30_23	30	23	L336	non	non
D1_4_24	4	24	L378	non	non
D1_5_24	5	24	L370	non	non
D1_6_24	6	24	L368	non	non
D1_7_24	7	24	L386	non	non
D1_8_24	8	24	L380	non	non
D1_9_24	9	24	L373	non	non
D1_10_24	10	24	L376	non	non
D1_11_24	11	24	L364	non	non
D1_12_24	12	24	L387	non	non
D1_13_24	13	24	L388	tumor	T3
D1_14_24	14	24	L389	tumor	T3
D1_15_24	15	24	L385	tumor	T3
D1_16_24	16	24	L369	tumor	T3
D1_17_24	17	24	L381	non	non
D1_18_24	18	24	L374	tumor	T3
D1_19_24	19	24	L372	tumor	T3
D1_20_24	20	24	L375	non	non
D1_21_24	21	24	L366	tumor	T3
D1_22_24	22	24	L367	tumor	T3
D1_23_24	23	24	L382	non	non
D1_24_24	24	24	L379	non	non
D1_25_24	25	24	L383	tumor	T3
D1_26_24	26	24	L384	tumor	T3
