xcoord	xcoord	ycoord	lab	tumor	tumor_id
D1_15_16	15	16	L10	tumor	T0
D1_17_16	17	16	L2	tumor	T0
D1_18_16	18	16	L6	tumor	T0
D1_19_16	19	16	L8	tumor	T0
D1_20_16	20	16	L9	tumor	T0
D1_21_16	21	16	L5	tumor	T0
D1_22_16	22	16	L1	tumor	T0
D1_24_16	24	16	L3	tumor	T0
D1_25_16	25	16	L4	tumor	T0
D1_26_16	26	16	L7	tumor	T0
D1_9_17	9	17	L25	non	non
D1_10_17	10	17	L26	tumor	T0
D1_11_17	11	17	L11	tumor	T0
D1_12_17	12	17	L29	non	non
D1_13_17	13	17	L28	tumor	T0
D1_14_17	14	17	L27	tumor	T0
D1_15_17	15	17	L23	tumor	T0
D1_16_17	16	17	L18	non	non
D1_17_17	17	17	L20	non	non
D1_18_17	18	17	L19	tumor	T0
D1_19_17	19	17	L14	tumor	T0
D1_20_17	20	17	L15	tumor	T0
D1_21_17	21	17	L21	tumor	T0
D1_22_17	22	17	L12	tumor	T0
D1_23_17	23	17	L24	tumor	T0
D1_24_17	24	17	L22	tumor	T0
D1_25_17	25	17	L16	tumor	T0
D1_26_17	26	17	L17	tumor	T0
D1_27_17	27	17	L13	non	non
D1_9_18	9	18	L37	non	non
D1_10_18	10	18	L40	tumor	T0
D1_11_18	11	18	L31	tumor	T0
D1_12_18	12	18	L48	tumor	T0
D1_13_18	13	18	L49	non	non
D1_14_18	14	18	L32	tumor	T0
D1_15_18	15	18	L47	non	non
D1_16_18	16	18	L44	non	non
D1_17_18	17	18	L43	non	non
D1_19_18	19	18	L39	non	non
D1_20_18	20	18	L38	non	non
D1_21_18	21	18	L33	non	non
D1_22_18	22	18	L30	non	non
D1_23_18	23	18	L42	tumor	T0
D1_24_18	24	18	L46	tumor	T0
D1_25_18	25	18	L45	tumor	T0
D1_26_18	26	18	L41	non	non
D1_27_18	27	18	L34	non	non
D1_29_18	29	18	L35	non	non
D1_30_18	30	18	L36	non	non
