xcoord	xcoord	ycoord	lab	tumor	tumor_id
D2_10_2	10	2	L1	tumor	T0
D2_6_2	6	2	L2	tumor	T0
D2_9_2	9	2	L3	non	non
D2_8_2	8	2	L4	tumor	T0
D2_7_2	7	2	L5	tumor	T0
D2_11_3	11	3	L6	tumor	T0
D2_10_3	10	3	L7	tumor	T0
D2_9_3	9	3	L8	tumor	T0
D2_8_3	8	3	L9	non	non
D2_12_3	12	3	L10	tumor	T0
D2_6_3	6	3	L11	tumor	T0
D2_7_3	7	3	L12	tumor	T0
D2_11_4	11	4	L13	tumor	T0
D2_10_4	10	4	L14	tumor	T0
D2_9_4	9	4	L15	tumor	T0
D2_15_4	15	4	L16	tumor	T0
D2_13_4	13	4	L17	tumor	T0
D2_14_4	14	4	L18	non	non
D2_6_4	6	4	L19	tumor	T0
D2_8_4	8	4	L20	tumor	T0
D2_12_4	12	4	L21	tumor	T0
D2_7_4	7	4	L22	tumor	T0
D2_11_5	11	5	L23	tumor	T0
D2_10_5	10	5	L24	tumor	T0
D2_17_5	17	5	L25	non	non
D2_7_5	7	5	L26	tumor	T0
D2_9_5	9	5	L27	tumor	T0
D2_14_5	14	5	L28	tumor	T0
D2_15_5	15	5	L29	tumor	T0
D2_6_5	6	5	L30	tumor	T0
D2_12_5	12	5	L31	tumor	T0
D2_8_5	8	5	L32	tumor	T0
D2_13_5	13	5	L33	tumor	T0
D2_16_5	16	5	L34	tumor	T0
D2_21_6	21	6	L35	tumor	T0
D2_4_6	4	6	L36	tumor	T0
D2_20_6	20	6	L37	tumor	T0
D2_11_6	11	6	L38	tumor	T0
D2_19_6	19	6	L39	tumor	T0
D2_16_6	16	6	L40	tumor	T0
D2_17_6	17	6	L41	tumor	T0
D2_18_6	18	6	L42	tumor	T0
D2_15_6	15	6	L43	tumor	T0
D2_10_6	10	6	L44	tumor	T0
D2_14_6	14	6	L45	tumor	T0
D2_12_6	12	6	L46	tumor	T0
D2_8_6	8	6	L47	non	non
D2_5_6	5	6	L48	tumor	T0
D2_7_6	7	6	L49	tumor	T0
D2_13_6	13	6	L50	tumor	T0
D2_9_6	9	6	L51	tumor	T0
D2_6_6	6	6	L52	tumor	T0
D2_22_7	22	7	L53	tumor	T0
D2_11_7	11	7	L54	tumor	T0
D2_21_7	21	7	L55	tumor	T0
D2_10_7	10	7	L56	tumor	T0
D2_19_7	19	7	L57	non	non
D2_14_7	14	7	L58	tumor	T0
D2_20_7	20	7	L59	tumor	T0
D2_8_7	8	7	L60	tumor	T0
D2_18_7	18	7	L61	tumor	T0
D2_4_7	4	7	L62	non	non
D2_9_7	9	7	L63	tumor	T0
D2_17_7	17	7	L64	tumor	T0
D2_15_7	15	7	L65	tumor	T0
D2_6_7	6	7	L66	tumor	T0
D2_12_7	12	7	L67	tumor	T0
D2_7_7	7	7	L68	tumor	T0
D2_16_7	16	7	L69	tumor	T0
D2_5_7	5	7	L70	tumor	T0
D2_13_7	13	7	L71	tumor	T0
D2_22_8	22	8	L72	non	non
D2_21_8	21	8	L73	tumor	T0
D2_11_8	11	8	L74	tumor	T0
D2_10_8	10	8	L75	tumor	T0
D2_8_8	8	8	L76	tumor	T0
D2_17_8	17	8	L77	tumor	T0
D2_20_8	20	8	L78	tumor	T0
D2_6_8	6	8	L79	tumor	T0
D2_9_8	9	8	L80	tumor	T0
D2_14_8	14	8	L81	tumor	T0
D2_16_8	16	8	L82	tumor	T0
D2_7_8	7	8	L83	tumor	T0
D2_18_8	18	8	L84	tumor	T0
D2_24_8	24	8	L85	tumor	T0
D2_4_8	4	8	L86	tumor	T0
D2_5_8	5	8	L87	tumor	T0
D2_23_8	23	8	L88	non	non
D2_19_8	19	8	L89	tumor	T0
D2_12_8	12	8	L90	tumor	T0
D2_13_8	13	8	L91	tumor	T0
D2_22_9	22	9	L92	tumor	T0
D2_21_9	21	9	L93	tumor	T0
D2_9_9	9	9	L94	tumor	T0
D2_11_9	11	9	L95	tumor	T0
D2_10_9	10	9	L96	tumor	T0
D2_26_9	26	9	L97	tumor	T0
D2_17_9	17	9	L98	tumor	T0
D2_20_9	20	9	L99	non	non
D2_25_9	25	9	L100	tumor	T0
D2_19_9	19	9	L101	tumor	T0
D2_24_9	24	9	L102	tumor	T0
D2_8_9	8	9	L103	non	non
D2_16_9	16	9	L104	tumor	T0
D2_18_9	18	9	L105	tumor	T0
D2_23_9	23	9	L106	tumor	T0
D2_4_9	4	9	L107	tumor	T0
D2_14_9	14	9	L108	tumor	T0
D2_5_9	5	9	L109	tumor	T0
D2_15_9	15	9	L110	tumor	T0
D2_7_9	7	9	L111	non	non
D2_13_9	13	9	L112	tumor	T0
D2_6_9	6	9	L113	tumor	T0
D2_12_9	12	9	L114	tumor	T0
D2_22_10	22	10	L115	non	non
D2_21_10	21	10	L116	non	non
D2_17_10	17	10	L117	tumor	T0
D2_11_10	11	10	L118	tumor	T0
D2_28_10	28	10	L119	tumor	T0
D2_19_10	19	10	L120	tumor	T0
D2_20_10	20	10	L121	non	non
D2_25_10	25	10	L122	tumor	T0
D2_26_10	26	10	L123	tumor	T0
D2_27_10	27	10	L124	tumor	T0
D2_10_10	10	10	L125	tumor	T0
D2_18_10	18	10	L126	tumor	T0
D2_23_10	23	10	L127	tumor	T0
D2_29_10	29	10	L128	tumor	T0
D2_24_10	24	10	L129	tumor	T0
D2_16_10	16	10	L130	tumor	T0
D2_15_10	15	10	L131	tumor	T0
D2_6_10	6	10	L132	tumor	T0
D2_9_10	9	10	L133	tumor	T0
D2_14_10	14	10	L134	tumor	T0
D2_12_10	12	10	L135	tumor	T0
D2_5_10	5	10	L136	tumor	T0
