xcoord	xcoord	ycoord	lab	tumor	tumor_id
E1_25_7	25	7	L1	tumor	T0
E1_23_8	23	8	L2	tumor	T0
E1_26_8	26	8	L3	tumor	T0
E1_24_8	24	8	L4	tumor	T0
E1_25_8	25	8	L5	tumor	T0
E1_22_9	22	9	L6	tumor	T0
E1_21_9	21	9	L7	tumor	T0
E1_25_9	25	9	L8	tumor	T0
E1_20_9	20	9	L9	tumor	T0
E1_24_9	24	9	L10	tumor	T0
E1_23_9	23	9	L11	tumor	T0
E1_26_9	26	9	L12	tumor	T0
E1_27_9	27	9	L13	tumor	T0
E1_22_10	22	10	L14	tumor	T0
E1_28_10	28	10	L15	tumor	T0
E1_24_10	24	10	L16	tumor	T0
E1_20_10	20	10	L17	tumor	T0
E1_21_10	21	10	L18	tumor	T0
E1_19_10	19	10	L19	tumor	T0
E1_25_10	25	10	L20	tumor	T0
E1_23_10	23	10	L21	tumor	T0
E1_26_10	26	10	L22	tumor	T0
E1_27_10	27	10	L23	tumor	T0
E1_22_11	22	11	L24	tumor	T0
E1_21_11	21	11	L25	tumor	T0
E1_18_11	18	11	L26	tumor	T0
E1_20_11	20	11	L27	tumor	T0
E1_26_11	26	11	L28	tumor	T0
E1_27_11	27	11	L29	tumor	T0
E1_28_11	28	11	L30	tumor	T0
E1_19_11	19	11	L31	tumor	T0
E1_17_11	17	11	L32	tumor	T0
E1_25_11	25	11	L33	tumor	T0
E1_24_11	24	11	L34	tumor	T0
E1_23_11	23	11	L35	tumor	T0
E1_22_12	22	12	L36	tumor	T0
E1_21_12	21	12	L37	tumor	T0
E1_20_12	20	12	L38	tumor	T0
E1_29_12	29	12	L39	tumor	T0
E1_14_12	14	12	L40	tumor	T0
E1_26_12	26	12	L41	tumor	T0
E1_23_12	23	12	L42	tumor	T0
E1_25_12	25	12	L43	tumor	T0
E1_16_12	16	12	L44	tumor	T0
E1_28_12	28	12	L45	tumor	T0
E1_19_12	19	12	L46	tumor	T0
E1_24_12	24	12	L47	tumor	T0
E1_27_12	27	12	L48	tumor	T0
E1_17_12	17	12	L49	tumor	T0
E1_18_12	18	12	L50	tumor	T0
E1_15_12	15	12	L51	tumor	T0
E1_22_13	22	13	L52	tumor	T0
E1_13_13	13	13	L53	tumor	T0
E1_21_13	21	13	L54	tumor	T0
E1_16_13	16	13	L55	tumor	T0
E1_25_13	25	13	L56	tumor	T0
E1_26_13	26	13	L57	tumor	T0
E1_19_13	19	13	L58	tumor	T0
E1_20_13	20	13	L59	tumor	T0
E1_23_13	23	13	L60	tumor	T0
E1_27_13	27	13	L61	tumor	T0
