xcoord	xcoord	ycoord	lab	tumor	tumor_id
E1_10_7	10	7	L1	non	non
E1_13_7	13	7	L2	non	non
E1_11_7	11	7	L3	non	non
E1_12_7	12	7	L4	non	non
E1_11_8	11	8	L5	non	non
E1_12_8	12	8	L6	non	non
E1_9_8	9	8	L7	non	non
E1_10_8	10	8	L8	non	non
E1_8_8	8	8	L9	non	non
E1_13_8	13	8	L10	non	non
E1_14_8	14	8	L11	tumor	T0
E1_16_8	16	8	L12	tumor	T0
E1_11_9	11	9	L13	non	non
E1_9_9	9	9	L14	non	non
E1_10_9	10	9	L15	non	non
E1_12_9	12	9	L16	non	non
E1_13_9	13	9	L17	non	non
E1_16_9	16	9	L18	tumor	T0
E1_17_9	17	9	L19	tumor	T0
E1_15_9	15	9	L20	tumor	T0
E1_14_9	14	9	L21	tumor	T0
E1_14_10	14	10	L22	tumor	T0
E1_11_10	11	10	L23	non	non
E1_16_10	16	10	L24	tumor	T0
E1_15_10	15	10	L25	tumor	T0
E1_18_10	18	10	L26	tumor	T0
E1_10_10	10	10	L27	non	non
E1_9_10	9	10	L28	non	non
E1_12_10	12	10	L29	non	non
E1_17_10	17	10	L30	tumor	T0
E1_13_10	13	10	L31	non	non
E1_8_11	8	11	L32	non	non
E1_9_11	9	11	L33	non	non
E1_19_11	19	11	L34	tumor	T0
E1_10_11	10	11	L35	non	non
E1_12_11	12	11	L36	non	non
E1_15_11	15	11	L37	tumor	T0
E1_13_11	13	11	L38	non	non
E1_18_11	18	11	L39	tumor	T0
E1_14_11	14	11	L40	non	non
E1_16_11	16	11	L41	tumor	T0
E1_17_11	17	11	L42	tumor	T0
E1_20_12	20	12	L43	non	non
E1_21_12	21	12	L44	non	non
E1_8_12	8	12	L45	non	non
E1_19_12	19	12	L46	non	non
E1_9_12	9	12	L47	non	non
E1_11_12	11	12	L48	non	non
E1_16_12	16	12	L49	tumor	T0
E1_18_12	18	12	L50	non	non
E1_14_12	14	12	L51	non	non
E1_17_12	17	12	L52	tumor	T0
E1_10_12	10	12	L53	non	non
E1_12_12	12	12	L54	non	non
E1_15_12	15	12	L55	non	non
E1_13_12	13	12	L56	non	non
E1_22_13	22	13	L57	non	non
E1_21_13	21	13	L58	non	non
E1_11_13	11	13	L59	non	non
E1_9_13	9	13	L60	non	non
E1_16_13	16	13	L61	non	non
E1_17_13	17	13	L62	non	non
E1_15_13	15	13	L63	non	non
E1_10_13	10	13	L64	non	non
E1_14_13	14	13	L65	non	non
E1_20_13	20	13	L66	non	non
E1_18_13	18	13	L67	tumor	T0
E1_19_13	19	13	L68	non	non
