xcoord	xcoord	ycoord	lab	tumor	tumor_id
E2_9_11	9	11	L1	tumor	T0
E2_19_11	19	11	L2	tumor	T0
E2_16_11	16	11	L3	tumor	T0
E2_18_11	18	11	L4	tumor	T0
E2_10_11	10	11	L5	tumor	T0
E2_8_11	8	11	L6	tumor	T0
E2_17_11	17	11	L7	tumor	T0
E2_7_11	7	11	L8	non	non
E2_12_11	12	11	L9	tumor	T0
E2_15_11	15	11	L10	tumor	T0
E2_14_11	14	11	L11	tumor	T0
E2_13_11	13	11	L12	tumor	T0
E2_25_12	25	12	L13	tumor	T0
E2_11_12	11	12	L14	tumor	T0
E2_22_12	22	12	L15	tumor	T0
E2_20_12	20	12	L16	tumor	T0
E2_24_12	24	12	L17	tumor	T0
E2_21_12	21	12	L18	tumor	T0
E2_19_12	19	12	L19	tumor	T0
E2_10_12	10	12	L20	tumor	T0
E2_16_12	16	12	L21	tumor	T0
E2_14_12	14	12	L22	tumor	T0
E2_6_12	6	12	L23	tumor	T0
E2_15_12	15	12	L24	tumor	T0
E2_5_12	5	12	L25	non	non
E2_9_12	9	12	L26	tumor	T0
E2_13_12	13	12	L27	tumor	T0
E2_23_12	23	12	L28	tumor	T0
E2_7_12	7	12	L29	tumor	T0
E2_17_12	17	12	L30	tumor	T0
E2_12_12	12	12	L31	tumor	T0
E2_18_12	18	12	L32	tumor	T0
E2_8_12	8	12	L33	tumor	T0
E2_3_12	3	12	L34	tumor	non
E2_4_12	4	12	L35	non	non
E2_2_12	2	12	L36	non	non
E2_22_13	22	13	L37	tumor	T0
E2_9_13	9	13	L38	tumor	T0
E2_11_13	11	13	L39	tumor	T0
E2_10_13	10	13	L40	tumor	T0
E2_21_13	21	13	L41	tumor	T0
E2_25_13	25	13	L42	tumor	T0
E2_16_13	16	13	L43	tumor	T0
E2_26_13	26	13	L44	tumor	T0
E2_18_13	18	13	L45	tumor	T0
E2_20_13	20	13	L46	tumor	T0
E2_17_13	17	13	L47	tumor	T0
E2_8_13	8	13	L48	tumor	T0
E2_13_13	13	13	L49	tumor	T0
E2_24_13	24	13	L50	tumor	T0
E2_14_13	14	13	L51	tumor	T0
E2_7_13	7	13	L52	tumor	T0
E2_15_13	15	13	L53	tumor	T0
E2_6_13	6	13	L54	tumor	T0
E2_5_13	5	13	L55	non	non
E2_23_13	23	13	L56	tumor	T0
E2_4_13	4	13	L57	non	non
E2_2_13	2	13	L58	non	non
E2_12_13	12	13	L59	tumor	T0
E2_19_13	19	13	L60	tumor	T0
E2_3_13	3	13	L61	tumor	non
E2_11_14	11	14	L62	tumor	T0
E2_22_14	22	14	L63	tumor	T0
E2_20_14	20	14	L64	tumor	T0
E2_9_14	9	14	L65	tumor	T0
E2_10_14	10	14	L66	tumor	T0
E2_15_14	15	14	L67	tumor	T0
E2_19_14	19	14	L68	tumor	T0
E2_21_14	21	14	L69	tumor	T0
E2_16_14	16	14	L70	tumor	T0
E2_18_14	18	14	L71	tumor	T0
E2_24_14	24	14	L72	tumor	T0
E2_25_14	25	14	L73	tumor	T0
E2_13_14	13	14	L74	tumor	T0
E2_14_14	14	14	L75	tumor	T0
E2_17_14	17	14	L76	tumor	T0
E2_23_14	23	14	L77	tumor	T0
E2_2_14	2	14	L78	tumor	non
E2_3_14	3	14	L79	non	non
E2_12_14	12	14	L80	tumor	T0
E2_4_14	4	14	L81	non	non
E2_7_14	7	14	L82	tumor	T0
E2_5_14	5	14	L83	tumor	T0
E2_6_14	6	14	L84	tumor	T0
E2_8_14	8	14	L85	tumor	T0
E2_22_15	22	15	L86	tumor	T0
E2_25_15	25	15	L87	tumor	T0
E2_26_15	26	15	L88	tumor	T0
E2_11_15	11	15	L89	tumor	T0
E2_21_15	21	15	L90	tumor	T0
E2_19_15	19	15	L91	tumor	T0
E2_9_15	9	15	L92	tumor	T0
E2_18_15	18	15	L93	tumor	T0
E2_20_15	20	15	L94	tumor	T0
