xcoord	xcoord	ycoord	lab	tumor	tumor_id
E1_11_5	11	5	L1	tumor	T0
E1_9_5	9	5	L2	non	non
E1_10_5	10	5	L3	tumor	T0
E1_8_6	8	6	L4	tumor	T0
E1_11_6	11	6	L5	tumor	T0
E1_12_6	12	6	L6	tumor	T0
E1_9_6	9	6	L7	non	non
E1_10_6	10	6	L8	tumor	T0
E1_10_7	10	7	L9	tumor	T0
E1_11_7	11	7	L10	tumor	T0
E1_9_7	9	7	L11	tumor	T0
E1_8_7	8	7	L12	non	non
E1_7_7	7	7	L13	tumor	T0
E1_12_7	12	7	L14	tumor	T0
E1_13_7	13	7	L15	tumor	T0
E1_7_8	7	8	L16	non	non
E1_11_8	11	8	L17	tumor	T0
E1_8_8	8	8	L18	non	non
E1_9_8	9	8	L19	tumor	T0
E1_10_8	10	8	L20	tumor	T0
E1_13_8	13	8	L21	tumor	T0
E1_14_8	14	8	L22	tumor	T0
E1_12_8	12	8	L23	tumor	T0
E1_16_9	16	9	L24	tumor	T0
E1_9_9	9	9	L25	non	non
E1_11_9	11	9	L26	tumor	T0
E1_15_9	15	9	L27	non	non
E1_8_9	8	9	L28	non	non
E1_7_9	7	9	L29	non	non
E1_6_9	6	9	L30	non	non
E1_10_9	10	9	L31	tumor	T0
E1_14_9	14	9	L32	tumor	T0
E1_13_9	13	9	L33	tumor	T0
E1_12_9	12	9	L34	non	non
E1_10_10	10	10	L35	tumor	T0
E1_18_10	18	10	L36	tumor	T0
E1_8_10	8	10	L37	non	non
E1_17_10	17	10	L38	tumor	T0
E1_16_10	16	10	L39	tumor	T0
E1_11_10	11	10	L40	tumor	T0
E1_5_10	5	10	L41	non	non
E1_6_10	6	10	L42	non	non
E1_9_10	9	10	L43	tumor	T0
E1_7_10	7	10	L44	non	non
E1_15_10	15	10	L45	tumor	T0
E1_13_10	13	10	L46	tumor	T0
E1_12_10	12	10	L47	non	non
E1_14_10	14	10	L48	tumor	T0
E1_18_11	18	11	L49	non	non
E1_16_11	16	11	L50	tumor	T0
E1_4_11	4	11	L51	non	non
E1_5_11	5	11	L52	non	non
E1_10_11	10	11	L53	tumor	T0
E1_15_11	15	11	L54	non	non
E1_8_11	8	11	L55	non	non
E1_17_11	17	11	L56	tumor	T0
E1_9_11	9	11	L57	non	non
E1_19_11	19	11	L58	non	non
E1_12_11	12	11	L59	tumor	T0
E1_6_11	6	11	L60	non	non
E1_13_11	13	11	L61	tumor	T0
E1_14_11	14	11	L62	tumor	T0
E1_7_11	7	11	L63	non	non
E1_10_12	10	12	L64	non	non
E1_11_12	11	12	L65	non	non
E1_16_12	16	12	L66	non	non
E1_21_12	21	12	L67	non	non
E1_7_12	7	12	L68	non	non
E1_18_12	18	12	L69	tumor	T0
E1_8_12	8	12	L70	non	non
E1_19_12	19	12	L71	non	non
E1_15_12	15	12	L72	non	non
E1_17_12	17	12	L73	tumor	T0
E1_9_12	9	12	L74	non	non
E1_5_12	5	12	L75	non	non
E1_13_12	13	12	L76	tumor	T0
E1_3_12	3	12	L77	non	non
E1_14_12	14	12	L78	non	non
E1_4_12	4	12	L79	non	non
E1_12_12	12	12	L80	non	non
E1_6_12	6	12	L81	non	non
E1_22_13	22	13	L82	non	non
E1_19_13	19	13	L83	non	non
E1_11_13	11	13	L84	tumor	T0
E1_18_13	18	13	L85	non	non
E1_20_13	20	13	L86	non	non
E1_21_13	21	13	L87	non	non
E1_5_13	5	13	L88	non	non
E1_7_13	7	13	L89	non	non
E1_10_13	10	13	L90	non	non
E1_16_13	16	13	L91	non	non
E1_9_13	9	13	L92	non	non
E1_4_13	4	13	L93	non	non
E1_6_13	6	13	L94	non	non
E1_8_13	8	13	L95	non	non
E1_17_13	17	13	L96	non	non
E1_3_13	3	13	L97	non	non
E1_12_13	12	13	L98	tumor	T0
E1_14_13	14	13	L99	tumor	T0
E1_13_13	13	13	L100	tumor	T0
E1_15_13	15	13	L101	tumor	T0
E1_18_14	18	14	L102	non	non
E1_21_14	21	14	L103	non	non
E1_22_14	22	14	L104	non	non
E1_20_14	20	14	L105	non	non
E1_10_14	10	14	L106	non	non
E1_19_14	19	14	L107	non	non
E1_11_14	11	14	L108	non	non
E1_7_14	7	14	L109	non	non
E1_8_14	8	14	L110	non	non
E1_16_14	16	14	L111	tumor	T0
E1_5_14	5	14	L112	non	non
E1_6_14	6	14	L113	non	non
E1_12_14	12	14	L114	non	non
E1_17_14	17	14	L115	tumor	T0
E1_13_14	13	14	L116	tumor	T0
E1_15_14	15	14	L117	tumor	T0
E1_23_14	23	14	L118	non	non
E1_4_14	4	14	L119	tumor	T1
E1_9_14	9	14	L120	non	non
E1_2_14	2	14	L121	non	non
E1_14_14	14	14	L122	non	non
E1_3_14	3	14	L123	non	non
E1_12_15	12	15	L124	non	non
E1_19_15	19	15	L125	non	non
E1_21_15	21	15	L126	non	non
E1_22_15	22	15	L127	non	non
E1_20_15	20	15	L128	non	non
E1_10_15	10	15	L129	non	non
E1_25_15	25	15	L130	non	non
E1_15_15	15	15	L131	tumor	T0
E1_11_15	11	15	L132	non	non
E1_16_15	16	15	L133	tumor	T0
E1_18_15	18	15	L134	non	non
E1_23_15	23	15	L135	non	non
E1_13_15	13	15	L136	non	non
E1_24_15	24	15	L137	non	non
E1_5_15	5	15	L138	tumor	T1
E1_6_15	6	15	L139	tumor	T1
E1_14_15	14	15	L140	tumor	T0
E1_8_15	8	15	L141	tumor	T1
E1_7_15	7	15	L142	tumor	T1
E1_17_15	17	15	L143	non	non
E1_2_15	2	15	L144	non	non
E1_4_15	4	15	L145	tumor	T1
E1_3_15	3	15	L146	non	non
