xcoord	xcoord	ycoord	lab	tumor	tumor_id
C1_10_17	10	17	L3	tumor	T0
C1_11_17	11	17	L1	tumor	T0
C1_12_17	12	17	L6	tumor	T0
C1_13_17	13	17	L7	tumor	T0
C1_14_17	14	17	L4	non	non
C1_15_17	15	17	L5	non	non
C1_16_17	16	17	L2	non	non
C1_7_18	7	18	L17	tumor	T0
C1_8_18	8	18	L10	tumor	T0
C1_9_18	9	18	L12	tumor	T0
C1_10_18	10	18	L9	tumor	T0
C1_11_18	11	18	L8	tumor	T0
C1_12_18	12	18	L13	non	non
C1_13_18	13	18	L14	non	non
C1_14_18	14	18	L15	tumor	T0
C1_15_18	15	18	L11	non	non
C1_16_18	16	18	L16	non	non
C1_2_19	2	19	L24	non	non
C1_6_19	6	19	L28	tumor	T0
C1_7_19	7	19	L30	tumor	T0
C1_8_19	8	19	L29	tumor	T0
C1_9_19	9	19	L25	tumor	T0
C1_10_19	10	19	L22	tumor	T0
C1_11_19	11	19	L18	tumor	T0
C1_12_19	12	19	L27	non	non
C1_13_19	13	19	L26	tumor	T0
C1_14_19	14	19	L23	tumor	T0
C1_15_19	15	19	L19	non	non
C1_16_19	16	19	L20	non	non
C1_17_19	17	19	L21	non	non
C1_2_20	2	20	L46	tumor	T0
C1_3_20	3	20	L42	tumor	T0
C1_4_20	4	20	L41	tumor	T0
C1_5_20	5	20	L38	non	non
C1_6_20	6	20	L43	tumor	T0
C1_7_20	7	20	L40	tumor	T0
C1_8_20	8	20	L34	tumor	T0
C1_9_20	9	20	L33	tumor	T0
C1_10_20	10	20	L31	tumor	T0
C1_11_20	11	20	L32	tumor	T0
C1_12_20	12	20	L36	non	non
C1_13_20	13	20	L45	non	non
C1_14_20	14	20	L44	non	non
C1_15_20	15	20	L35	non	non
C1_16_20	16	20	L39	non	non
C1_17_20	17	20	L37	non	non
C1_2_21	2	21	L62	tumor	T0
C1_3_21	3	21	L57	tumor	T0
C1_4_21	4	21	L58	tumor	T0
C1_5_21	5	21	L53	tumor	T0
C1_6_21	6	21	L49	tumor	T0
C1_7_21	7	21	L50	tumor	T0
C1_8_21	8	21	L51	tumor	T0
C1_9_21	9	21	L54	tumor	T0
C1_10_21	10	21	L48	tumor	T0
C1_11_21	11	21	L47	tumor	T0
C1_12_21	12	21	L59	non	non
C1_13_21	13	21	L61	non	non
C1_14_21	14	21	L52	non	non
C1_15_21	15	21	L55	non	non
C1_16_21	16	21	L56	non	non
C1_17_21	17	21	L60	non	non
C1_2_22	2	22	L78	tumor	T0
C1_3_22	3	22	L67	tumor	T0
C1_4_22	4	22	L69	tumor	T0
C1_5_22	5	22	L75	tumor	T0
C1_6_22	6	22	L73	tumor	T0
C1_7_22	7	22	L76	tumor	T0
C1_8_22	8	22	L70	tumor	T0
C1_9_22	9	22	L68	tumor	T0
C1_10_22	10	22	L64	tumor	T0
C1_11_22	11	22	L63	tumor	T0
C1_12_22	12	22	L71	non	non
C1_13_22	13	22	L66	non	non
C1_14_22	14	22	L72	non	non
C1_15_22	15	22	L74	non	non
C1_16_22	16	22	L77	non	non
C1_17_22	17	22	L65	non	non
C1_2_23	2	23	L93	tumor	T0
C1_3_23	3	23	L81	tumor	T0
C1_4_23	4	23	L91	tumor	T0
C1_5_23	5	23	L84	tumor	T0
C1_6_23	6	23	L92	non	non
C1_7_23	7	23	L94	non	non
C1_8_23	8	23	L85	non	non
C1_9_23	9	23	L89	non	non
C1_10_23	10	23	L79	tumor	T0
C1_11_23	11	23	L80	tumor	T0
C1_12_23	12	23	L86	non	non
C1_13_23	13	23	L90	non	non
C1_14_23	14	23	L87	non	non
C1_15_23	15	23	L83	non	non
C1_16_23	16	23	L88	non	non
C1_17_23	17	23	L82	non	non
C1_2_24	2	24	L103	tumor	T0
C1_3_24	3	24	L107	tumor	T0
C1_4_24	4	24	L104	tumor	T0
C1_5_24	5	24	L105	tumor	T0
C1_6_24	6	24	L110	non	non
C1_7_24	7	24	L109	non	non
C1_8_24	8	24	L100	non	non
C1_9_24	9	24	L108	tumor	T0
C1_10_24	10	24	L95	tumor	T0
C1_11_24	11	24	L96	non	non
C1_12_24	12	24	L101	non	non
C1_13_24	13	24	L106	non	non
C1_14_24	14	24	L98	non	non
C1_15_24	15	24	L99	non	non
C1_16_24	16	24	L102	non	non
C1_17_24	17	24	L97	non	non
C1_2_25	2	25	L124	tumor	T0
C1_3_25	3	25	L123	tumor	T0
C1_4_25	4	25	L113	tumor	T0
C1_5_25	5	25	L125	tumor	T0
C1_6_25	6	25	L121	tumor	T0
C1_7_25	7	25	L122	non	non
C1_8_25	8	25	L126	non	non
C1_9_25	9	25	L114	non	non
C1_10_25	10	25	L119	non	non
C1_11_25	11	25	L111	non	non
C1_12_25	12	25	L112	non	non
C1_13_25	13	25	L120	non	non
C1_14_25	14	25	L116	non	non
C1_15_25	15	25	L117	non	non
C1_16_25	16	25	L118	non	non
C1_17_25	17	25	L115	non	non
C1_2_26	2	26	L140	tumor	T0
C1_3_26	3	26	L138	tumor	T0
C1_4_26	4	26	L135	tumor	T0
C1_5_26	5	26	L130	tumor	T0
C1_6_26	6	26	L136	tumor	T0
C1_7_26	7	26	L137	non	non
C1_8_26	8	26	L134	non	non
C1_9_26	9	26	L132	non	non
C1_10_26	10	26	L128	non	non
C1_11_26	11	26	L127	non	non
C1_12_26	12	26	L141	non	non
C1_13_26	13	26	L139	non	non
C1_14_26	14	26	L129	non	non
C1_15_26	15	26	L131	non	non
C1_16_26	16	26	L133	non	non
C1_2_27	2	27	L156	tumor	T0
C1_3_27	3	27	L148	tumor	T0
C1_4_27	4	27	L155	tumor	T0
C1_5_27	5	27	L157	tumor	T0
C1_6_27	6	27	L153	tumor	T0
C1_7_27	7	27	L154	non	non
C1_8_27	8	27	L142	non	non
C1_9_27	9	27	L144	non	non
C1_10_27	10	27	L145	non	non
C1_11_27	11	27	L143	non	non
C1_12_27	12	27	L151	non	non
C1_13_27	13	27	L146	non	non
C1_14_27	14	27	L152	non	non
C1_15_27	15	27	L150	non	non
C1_16_27	16	27	L149	non	non
C1_17_27	17	27	L147	non	non
C1_2_28	2	28	L171	tumor	T0
C1_3_28	3	28	L165	tumor	T0
C1_4_28	4	28	L169	tumor	T0
C1_5_28	5	28	L172	tumor	T0
C1_6_28	6	28	L170	non	non
C1_7_28	7	28	L166	non	non
C1_8_28	8	28	L160	non	non
C1_9_28	9	28	L173	non	non
C1_10_28	10	28	L158	non	non
C1_11_28	11	28	L159	non	non
C1_12_28	12	28	L163	non	non
C1_13_28	13	28	L168	non	non
C1_14_28	14	28	L161	non	non
C1_15_28	15	28	L162	non	non
C1_16_28	16	28	L164	non	non
C1_17_28	17	28	L167	non	non
C1_2_29	2	29	L189	non	non
C1_3_29	3	29	L187	tumor	T0
C1_4_29	4	29	L186	tumor	T0
C1_5_29	5	29	L178	non	non
C1_6_29	6	29	L188	non	non
C1_7_29	7	29	L184	non	non
C1_8_29	8	29	L177	non	non
C1_9_29	9	29	L179	non	non
C1_10_29	10	29	L180	non	non
C1_11_29	11	29	L175	non	non
C1_12_29	12	29	L181	non	non
C1_13_29	13	29	L183	non	non
C1_14_29	14	29	L185	non	non
C1_15_29	15	29	L176	non	non
C1_16_29	16	29	L182	non	non
C1_17_29	17	29	L174	non	non
C1_2_30	2	30	L206	non	non
C1_3_30	3	30	L205	non	non
C1_4_30	4	30	L204	non	non
C1_5_30	5	30	L203	non	non
C1_6_30	6	30	L195	non	non
C1_7_30	7	30	L196	non	non
C1_8_30	8	30	L198	non	non
C1_9_30	9	30	L191	non	non
C1_10_30	10	30	L192	non	non
C1_11_30	11	30	L190	non	non
C1_12_30	12	30	L199	non	non
C1_13_30	13	30	L202	non	non
C1_14_30	14	30	L200	non	non
C1_15_30	15	30	L193	non	non
C1_16_30	16	30	L197	non	non
C1_17_30	17	30	L194	non	non
C1_18_30	18	30	L201	non	non
C1_2_31	2	31	L223	non	non
C1_3_31	3	31	L215	non	non
C1_4_31	4	31	L224	non	non
C1_5_31	5	31	L222	non	non
C1_6_31	6	31	L220	non	non
C1_7_31	7	31	L216	non	non
C1_8_31	8	31	L212	non	non
C1_9_31	9	31	L211	non	non
C1_10_31	10	31	L208	non	non
C1_11_31	11	31	L207	non	non
C1_12_31	12	31	L218	non	non
C1_13_31	13	31	L221	non	non
C1_14_31	14	31	L209	non	non
C1_15_31	15	31	L217	non	non
C1_16_31	16	31	L213	non	non
C1_17_31	17	31	L214	non	non
C1_18_31	18	31	L219	non	non
C1_19_31	19	31	L210	non	non
C1_2_32	2	32	L238	non	non
C1_5_32	5	32	L236	non	non
C1_6_32	6	32	L233	non	non
C1_7_32	7	32	L239	non	non
C1_8_32	8	32	L225	non	non
C1_9_32	9	32	L228	non	non
C1_10_32	10	32	L227	non	non
C1_11_32	11	32	L226	non	non
C1_12_32	12	32	L230	non	non
C1_13_32	13	32	L234	non	non
C1_14_32	14	32	L231	non	non
C1_15_32	15	32	L229	non	non
C1_16_32	16	32	L235	non	non
C1_17_32	17	32	L232	non	non
C1_18_32	18	32	L237	non	non
C1_5_33	5	33	L246	non	non
C1_9_33	9	33	L249	non	non
C1_11_33	11	33	L240	non	non
C1_12_33	12	33	L245	non	non
C1_13_33	13	33	L247	non	non
C1_14_33	14	33	L248	non	non
C1_15_33	15	33	L242	non	non
C1_16_33	16	33	L243	non	non
C1_17_33	17	33	L241	non	non
C1_18_33	18	33	L244	non	non
C1_12_34	12	34	L255	non	non
C1_13_34	13	34	L253	non	non
C1_14_34	14	34	L254	non	non
C1_15_34	15	34	L251	non	non
C1_16_34	16	34	L256	non	non
C1_17_34	17	34	L252	non	non
C1_18_34	18	34	L250	non	non
