xcoord	xcoord	ycoord	lab	tumor	tumor_id
E2_15_9	15	9	L9	non	non
E2_16_9	16	9	L8	non	non
E2_17_9	17	9	L7	non	non
E2_18_9	18	9	L4	non	non
E2_19_9	19	9	L2	non	non
E2_20_9	20	9	L3	non	non
E2_21_9	21	9	L5	non	non
E2_22_9	22	9	L1	non	non
E2_23_9	23	9	L6	non	non
E2_5_10	5	10	L25	non	non
E2_6_10	6	10	L29	non	non
E2_7_10	7	10	L24	non	non
E2_8_10	8	10	L15	non	non
E2_9_10	9	10	L16	non	non
E2_10_10	10	10	L19	non	non
E2_11_10	11	10	L12	non	non
E2_12_10	12	10	L22	non	non
E2_13_10	13	10	L28	non	non
E2_14_10	14	10	L18	non	non
E2_15_10	15	10	L23	non	non
E2_16_10	16	10	L21	non	non
E2_17_10	17	10	L20	non	non
E2_18_10	18	10	L17	non	non
E2_19_10	19	10	L13	non	non
E2_20_10	20	10	L11	non	non
E2_21_10	21	10	L14	non	non
E2_22_10	22	10	L10	non	non
E2_23_10	23	10	L26	non	non
E2_24_10	24	10	L27	non	non
E2_5_11	5	11	L42	non	non
E2_6_11	6	11	L49	non	non
E2_7_11	7	11	L53	non	non
E2_8_11	8	11	L36	non	non
E2_9_11	9	11	L37	non	non
E2_10_11	10	11	L40	non	non
E2_12_11	12	11	L54	non	non
E2_13_11	13	11	L55	non	non
E2_14_11	14	11	L52	non	non
E2_15_11	15	11	L50	non	non
E2_16_11	16	11	L32	non	non
E2_17_11	17	11	L43	non	non
E2_18_11	18	11	L46	non	non
E2_19_11	19	11	L41	non	non
E2_20_11	20	11	L33	non	non
E2_21_11	21	11	L34	non	non
E2_22_11	22	11	L30	non	non
E2_23_11	23	11	L47	non	non
E2_24_11	24	11	L48	non	non
E2_25_11	25	11	L44	non	non
E2_26_11	26	11	L51	non	non
E2_27_11	27	11	L45	non	non
E2_28_11	28	11	L38	non	non
E2_29_11	29	11	L35	non	non
E2_30_11	30	11	L31	non	non
E2_31_11	31	11	L39	non	non
E2_5_12	5	12	L78	non	non
E2_6_12	6	12	L79	non	non
E2_7_12	7	12	L76	non	non
E2_8_12	8	12	L69	non	non
E2_9_12	9	12	L63	non	non
E2_10_12	10	12	L65	non	non
E2_11_12	11	12	L59	non	non
E2_12_12	12	12	L81	non	non
E2_13_12	13	12	L82	non	non
E2_14_12	14	12	L75	non	non
E2_15_12	15	12	L73	non	non
E2_16_12	16	12	L71	non	non
E2_17_12	17	12	L77	non	non
E2_18_12	18	12	L72	non	non
E2_19_12	19	12	L68	non	non
E2_20_12	20	12	L60	non	non
E2_21_12	21	12	L70	non	non
E2_22_12	22	12	L56	non	non
E2_23_12	23	12	L74	non	non
E2_24_12	24	12	L80	non	non
E2_25_12	25	12	L66	non	non
E2_26_12	26	12	L58	non	non
E2_27_12	27	12	L61	non	non
E2_28_12	28	12	L64	non	non
E2_29_12	29	12	L67	non	non
E2_30_12	30	12	L62	non	non
E2_31_12	31	12	L57	non	non
E2_5_13	5	13	L100	non	non
E2_6_13	6	13	L101	non	non
E2_7_13	7	13	L108	non	non
E2_8_13	8	13	L102	non	non
E2_9_13	9	13	L95	non	non
E2_10_13	10	13	L96	non	non
E2_11_13	11	13	L85	non	non
E2_12_13	12	13	L106	non	non
E2_13_13	13	13	L109	non	non
E2_14_13	14	13	L91	non	non
E2_15_13	15	13	L103	non	non
E2_16_13	16	13	L93	non	non
E2_17_13	17	13	L97	non	non
E2_18_13	18	13	L99	non	non
E2_19_13	19	13	L94	non	non
E2_20_13	20	13	L90	non	non
E2_21_13	21	13	L86	non	non
E2_22_13	22	13	L83	non	non
E2_23_13	23	13	L104	non	non
E2_24_13	24	13	L107	non	non
E2_25_13	25	13	L105	non	non
E2_26_13	26	13	L98	non	non
E2_27_13	27	13	L92	non	non
E2_28_13	28	13	L87	non	non
E2_29_13	29	13	L88	non	non
E2_30_13	30	13	L89	non	non
E2_31_13	31	13	L84	non	non
E2_5_14	5	14	L126	non	non
E2_6_14	6	14	L132	non	non
E2_7_14	7	14	L129	non	non
E2_8_14	8	14	L134	non	non
E2_9_14	9	14	L124	non	non
E2_10_14	10	14	L127	non	non
E2_11_14	11	14	L115	non	non
E2_12_14	12	14	L133	non	non
E2_13_14	13	14	L135	non	non
E2_14_14	14	14	L130	non	non
E2_15_14	15	14	L128	non	non
E2_16_14	16	14	L118	non	non
E2_17_14	17	14	L125	non	non
E2_18_14	18	14	L131	non	non
E2_19_14	19	14	L114	non	non
E2_20_14	20	14	L113	non	non
E2_21_14	21	14	L117	non	non
E2_22_14	22	14	L111	non	non
E2_23_14	23	14	L119	non	non
E2_25_14	25	14	L110	non	non
E2_26_14	26	14	L122	non	non
E2_27_14	27	14	L120	non	non
E2_28_14	28	14	L123	non	non
E2_29_14	29	14	L121	non	non
E2_30_14	30	14	L116	non	non
E2_31_14	31	14	L112	non	non
E2_5_15	5	15	L155	non	non
E2_6_15	6	15	L158	non	non
E2_7_15	7	15	L160	non	non
E2_8_15	8	15	L156	non	non
E2_9_15	9	15	L141	non	non
E2_10_15	10	15	L145	non	non
E2_11_15	11	15	L138	non	non
E2_12_15	12	15	L159	non	non
E2_13_15	13	15	L161	non	non
E2_14_15	14	15	L157	non	non
E2_15_15	15	15	L152	non	non
E2_16_15	16	15	L153	non	non
E2_17_15	17	15	L150	non	non
E2_18_15	18	15	L151	non	non
E2_19_15	19	15	L143	non	non
E2_20_15	20	15	L142	non	non
E2_21_15	21	15	L148	non	non
E2_22_15	22	15	L137	non	non
E2_23_15	23	15	L154	non	non
E2_25_15	25	15	L144	non	non
E2_26_15	26	15	L147	non	non
E2_27_15	27	15	L140	non	non
E2_28_15	28	15	L149	non	non
E2_29_15	29	15	L146	non	non
E2_30_15	30	15	L139	non	non
E2_31_15	31	15	L136	non	non
E2_5_16	5	16	L177	non	non
E2_6_16	6	16	L184	non	non
E2_7_16	7	16	L182	non	non
E2_8_16	8	16	L183	non	non
E2_9_16	9	16	L169	tumor	T0
E2_10_16	10	16	L171	tumor	T0
E2_11_16	11	16	L163	tumor	T0
E2_12_16	12	16	L187	non	non
E2_13_16	13	16	L185	non	non
E2_14_16	14	16	L186	non	non
E2_15_16	15	16	L180	non	non
E2_16_16	16	16	L173	non	non
E2_17_16	17	16	L174	non	non
E2_18_16	18	16	L164	non	non
E2_19_16	19	16	L168	non	non
E2_20_16	20	16	L170	non	non
E2_21_16	21	16	L167	non	non
E2_22_16	22	16	L162	non	non
E2_23_16	23	16	L176	non	non
E2_24_16	24	16	L178	non	non
E2_25_16	25	16	L175	non	non
E2_26_16	26	16	L179	non	non
E2_27_16	27	16	L172	non	non
E2_28_16	28	16	L181	non	non
E2_29_16	29	16	L166	non	non
E2_30_16	30	16	L165	tumor	non
E2_5_17	5	17	L205	non	non
E2_6_17	6	17	L207	non	non
E2_7_17	7	17	L211	non	non
E2_8_17	8	17	L208	non	non
E2_9_17	9	17	L193	tumor	T0
E2_10_17	10	17	L194	tumor	T0
E2_11_17	11	17	L188	tumor	T0
E2_12_17	12	17	L209	tumor	T0
E2_13_17	13	17	L213	non	non
E2_14_17	14	17	L210	non	non
E2_15_17	15	17	L206	non	non
