xcoord	xcoord	ycoord	lab	tumor	tumor_id
D2_21_7	21	7	L1	tumor	T0
D2_20_7	20	7	L2	tumor	T0
D2_22_7	22	7	L3	tumor	T0
D2_21_8	21	8	L4	tumor	T0
D2_20_8	20	8	L5	tumor	T0
D2_22_8	22	8	L6	tumor	T0
D2_19_8	19	8	L7	tumor	T0
D2_22_9	22	9	L8	tumor	T0
D2_20_9	20	9	L9	tumor	T0
D2_21_9	21	9	L10	tumor	T0
D2_17_9	17	9	L11	tumor	T0
D2_19_9	19	9	L12	tumor	T0
D2_23_9	23	9	L13	tumor	T0
D2_18_9	18	9	L14	tumor	T0
D2_19_10	19	10	L15	tumor	T0
D2_21_10	21	10	L16	tumor	T0
D2_22_10	22	10	L17	tumor	T0
D2_20_10	20	10	L18	tumor	T0
D2_17_10	17	10	L19	tumor	T0
D2_18_10	18	10	L20	tumor	T0
D2_23_10	23	10	L21	tumor	T0
D2_16_10	16	10	L22	tumor	T0
D2_24_10	24	10	L23	tumor	T0
D2_22_11	22	11	L24	tumor	T0
D2_20_11	20	11	L25	tumor	T0
D2_21_11	21	11	L26	tumor	T0
D2_25_11	25	11	L27	tumor	T0
D2_19_11	19	11	L28	tumor	T0
D2_14_11	14	11	L29	tumor	T0
D2_15_11	15	11	L30	tumor	T0
D2_18_11	18	11	L31	tumor	T0
D2_24_11	24	11	L32	tumor	T0
D2_17_11	17	11	L33	tumor	T0
D2_23_11	23	11	L34	tumor	T0
D2_16_11	16	11	L35	tumor	T0
D2_21_12	21	12	L36	tumor	T0
D2_22_12	22	12	L37	tumor	T0
D2_20_12	20	12	L38	tumor	T0
D2_15_12	15	12	L39	tumor	T0
D2_14_12	14	12	L40	tumor	T0
D2_18_12	18	12	L41	tumor	T0
D2_19_12	19	12	L42	tumor	T0
D2_23_12	23	12	L43	tumor	T0
D2_16_12	16	12	L44	tumor	T0
D2_17_12	17	12	L45	tumor	T0
D2_25_12	25	12	L46	tumor	T0
D2_13_12	13	12	L47	tumor	T0
D2_24_12	24	12	L48	tumor	T0
D2_11_13	11	13	L49	tumor	T0
D2_21_13	21	13	L50	tumor	T0
D2_22_13	22	13	L51	tumor	T0
D2_19_13	19	13	L52	tumor	T0
D2_20_13	20	13	L53	tumor	T0
D2_23_13	23	13	L54	tumor	T0
D2_26_13	26	13	L55	tumor	T0
D2_24_13	24	13	L56	tumor	T0
D2_12_13	12	13	L57	tumor	T0
D2_14_13	14	13	L58	tumor	T0
D2_15_13	15	13	L59	tumor	T0
D2_17_13	17	13	L60	tumor	T0
D2_25_13	25	13	L61	tumor	T0
D2_16_13	16	13	L62	tumor	T0
D2_18_13	18	13	L63	tumor	T0
D2_13_13	13	13	L64	tumor	T0
D2_21_14	21	14	L65	tumor	T0
D2_22_14	22	14	L66	tumor	T0
D2_11_14	11	14	L67	tumor	T0
D2_20_14	20	14	L68	tumor	T0
D2_10_14	10	14	L69	tumor	T0
D2_15_14	15	14	L70	tumor	T0
D2_9_14	9	14	L71	tumor	T0
D2_23_14	23	14	L72	tumor	T0
D2_19_14	19	14	L73	tumor	T0
D2_16_14	16	14	L74	tumor	T0
D2_14_14	14	14	L75	tumor	T0
D2_25_14	25	14	L76	tumor	T0
D2_12_14	12	14	L77	tumor	T0
D2_17_14	17	14	L78	tumor	T0
D2_13_14	13	14	L79	tumor	T0
D2_26_14	26	14	L80	tumor	T0
D2_27_14	27	14	L81	tumor	T0
D2_18_14	18	14	L82	tumor	T0
D2_24_14	24	14	L83	tumor	T0
D2_11_15	11	15	L84	tumor	T0
D2_10_15	10	15	L85	tumor	T0
D2_21_15	21	15	L86	tumor	T0
D2_22_15	22	15	L87	tumor	T0
D2_20_15	20	15	L88	tumor	T0
D2_28_15	28	15	L89	tumor	T0
D2_19_15	19	15	L90	tumor	T0
D2_15_15	15	15	L91	tumor	T0
D2_9_15	9	15	L92	tumor	T0
D2_26_15	26	15	L93	tumor	T0
D2_27_15	27	15	L94	tumor	T0
D2_8_15	8	15	L95	tumor	T0
D2_18_15	18	15	L96	tumor	T0
D2_17_15	17	15	L97	tumor	T0
D2_23_15	23	15	L98	tumor	T0
D2_29_15	29	15	L99	tumor	T0
D2_12_15	12	15	L100	tumor	T0
D2_14_15	14	15	L101	tumor	T0
D2_25_15	25	15	L102	tumor	T0
D2_16_15	16	15	L103	tumor	T0
D2_13_15	13	15	L104	tumor	T0
D2_24_15	24	15	L105	tumor	T0
D2_11_16	11	16	L106	tumor	T0
D2_10_16	10	16	L107	tumor	T0
D2_22_16	22	16	L108	tumor	T0
D2_8_16	8	16	L109	tumor	T0
D2_20_16	20	16	L110	tumor	T0
