xcoord	xcoord	ycoord	lab	tumor	tumor_id
E1_12_10	12	10	L12	non	non
E1_13_10	13	10	L13	non	non
E1_14_10	14	10	L4	non	non
E1_15_10	15	10	L7	non	non
E1_16_10	16	10	L14	non	non
E1_17_10	17	10	L11	non	non
E1_18_10	18	10	L5	non	non
E1_19_10	19	10	L6	non	non
E1_20_10	20	10	L3	non	non
E1_21_10	21	10	L2	non	non
E1_22_10	22	10	L1	non	non
E1_23_10	23	10	L10	non	non
E1_24_10	24	10	L8	non	non
E1_25_10	25	10	L9	non	non
E1_6_11	6	11	L25	non	non
E1_7_11	7	11	L26	non	non
E1_8_11	8	11	L21	non	non
E1_9_11	9	11	L18	non	non
E1_10_11	10	11	L22	non	non
E1_12_11	12	11	L31	non	non
E1_13_11	13	11	L34	non	non
E1_14_11	14	11	L33	non	non
E1_15_11	15	11	L27	non	non
E1_16_11	16	11	L29	non	non
E1_17_11	17	11	L23	non	non
E1_18_11	18	11	L24	non	non
E1_19_11	19	11	L20	non	non
E1_20_11	20	11	L16	non	non
E1_21_11	21	11	L17	non	non
E1_22_11	22	11	L15	non	non
E1_23_11	23	11	L32	non	non
E1_24_11	24	11	L28	non	non
E1_25_11	25	11	L30	non	non
E1_26_11	26	11	L19	non	non
E1_6_12	6	12	L57	non	non
E1_7_12	7	12	L54	non	non
E1_8_12	8	12	L51	non	non
E1_9_12	9	12	L48	non	non
E1_10_12	10	12	L46	non	non
E1_11_12	11	12	L49	non	non
E1_12_12	12	12	L60	non	non
E1_13_12	13	12	L55	non	non
E1_14_12	14	12	L58	non	non
E1_15_12	15	12	L59	non	non
E1_16_12	16	12	L50	non	non
E1_17_12	17	12	L53	non	non
E1_18_12	18	12	L56	non	non
E1_19_12	19	12	L52	non	non
E1_20_12	20	12	L38	non	non
E1_21_12	21	12	L37	non	non
E1_22_12	22	12	L35	non	non
E1_23_12	23	12	L47	non	non
E1_24_12	24	12	L43	non	non
E1_25_12	25	12	L44	non	non
E1_26_12	26	12	L45	non	non
E1_27_12	27	12	L36	non	non
E1_28_12	28	12	L39	non	non
E1_29_12	29	12	L41	non	non
E1_30_12	30	12	L42	non	non
E1_31_12	31	12	L40	non	non
E1_6_13	6	13	L78	non	non
E1_7_13	7	13	L84	non	non
E1_8_13	8	13	L81	non	non
E1_9_13	9	13	L75	non	non
E1_10_13	10	13	L76	non	non
E1_11_13	11	13	L63	non	non
E1_12_13	12	13	L82	non	non
E1_13_13	13	13	L87	non	non
E1_14_13	14	13	L85	non	non
E1_15_13	15	13	L77	non	non
E1_16_13	16	13	L69	non	non
E1_17_13	17	13	L71	non	non
E1_18_13	18	13	L86	non	non
E1_19_13	19	13	L80	non	non
E1_20_13	20	13	L70	non	non
E1_21_13	21	13	L64	non	non
E1_22_13	22	13	L61	non	non
E1_23_13	23	13	L79	non	non
E1_24_13	24	13	L83	non	non
E1_25_13	25	13	L62	non	non
E1_26_13	26	13	L72	non	non
E1_27_13	27	13	L68	non	non
E1_28_13	28	13	L65	non	non
