xcoord	xcoord	ycoord	lab	tumor	tumor_id
E2_22_14	22	14	L1	tumor	T0
E2_20_14	20	14	L2	tumor	T0
E2_31_14	31	14	L3	tumor	T0
E2_21_14	21	14	L4	tumor	T0
E2_30_14	30	14	L5	tumor	T0
E2_24_14	24	14	L6	tumor	T0
E2_29_14	29	14	L7	tumor	T0
E2_27_14	27	14	L8	tumor	T0
E2_23_14	23	14	L9	tumor	T0
E2_26_14	26	14	L10	tumor	T0
E2_28_14	28	14	L11	tumor	T0
E2_25_14	25	14	L12	tumor	T0
E2_27_15	27	15	L13	tumor	T0
E2_22_15	22	15	L14	tumor	T0
E2_11_15	11	15	L15	tumor	T0
E2_28_15	28	15	L16	tumor	T0
E2_31_15	31	15	L17	tumor	T0
E2_16_15	16	15	L18	tumor	T0
E2_29_15	29	15	L19	tumor	T0
E2_30_15	30	15	L20	tumor	T0
E2_24_15	24	15	L21	tumor	T0
E2_18_15	18	15	L22	tumor	T0
E2_20_15	20	15	L23	tumor	T0
E2_23_15	23	15	L24	tumor	T0
E2_17_15	17	15	L25	tumor	T0
E2_19_15	19	15	L26	tumor	T0
E2_21_15	21	15	L27	tumor	T0
E2_25_15	25	15	L28	tumor	T0
E2_26_15	26	15	L29	tumor	T0
E2_13_15	13	15	L30	tumor	T0
E2_12_15	12	15	L31	tumor	T0
E2_10_15	10	15	L32	tumor	T0
E2_8_15	8	15	L33	tumor	T0
E2_22_16	22	16	L34	tumor	T0
E2_30_16	30	16	L35	tumor	T0
E2_21_16	21	16	L36	tumor	T0
E2_24_16	24	16	L37	tumor	T0
E2_29_16	29	16	L38	tumor	T0
E2_19_16	19	16	L39	tumor	T0
E2_20_16	20	16	L40	tumor	T0
E2_9_16	9	16	L41	tumor	T0
E2_15_16	15	16	L42	tumor	T0
E2_27_16	27	16	L43	tumor	T0
E2_18_16	18	16	L44	tumor	T0
E2_16_16	16	16	L45	tumor	T0
E2_26_16	26	16	L46	tumor	T0
E2_11_16	11	16	L47	tumor	T0
E2_8_16	8	16	L48	non	non
E2_13_16	13	16	L49	tumor	T0
E2_12_16	12	16	L50	tumor	T0
E2_14_16	14	16	L51	tumor	T0
E2_17_16	17	16	L52	tumor	T0
E2_23_16	23	16	L53	tumor	T0
E2_10_16	10	16	L54	tumor	T0
E2_31_16	31	16	L55	tumor	T0
E2_25_16	25	16	L56	tumor	T0
E2_28_16	28	16	L57	tumor	T0
E2_31_17	31	17	L58	tumor	T0
E2_22_17	22	17	L59	tumor	T0
E2_11_17	11	17	L60	tumor	T0
E2_20_17	20	17	L61	tumor	T0
E2_29_17	29	17	L62	tumor	T0
E2_9_17	9	17	L63	tumor	T0
E2_30_17	30	17	L64	tumor	T0
E2_27_17	27	17	L65	tumor	T0
E2_25_17	25	17	L66	tumor	T0
E2_26_17	26	17	L67	tumor	T0
E2_28_17	28	17	L68	tumor	T0
E2_19_17	19	17	L69	tumor	T0
E2_18_17	18	17	L70	tumor	T0
E2_13_17	13	17	L71	tumor	T0
E2_14_17	14	17	L72	tumor	T0
