xcoord	xcoord	ycoord	lab	tumor	tumor_id
D2_4_17	4	17	L12	non	non
D2_5_17	5	17	L6	tumor	non
D2_6_17	6	17	L8	non	non
D2_7_17	7	17	L3	non	non
D2_8_17	8	17	L2	non	non
D2_9_17	9	17	L4	non	non
D2_10_17	10	17	L5	non	non
D2_11_17	11	17	L1	tumor	non
D2_12_17	12	17	L11	non	non
D2_13_17	13	17	L7	non	non
D2_14_17	14	17	L10	non	non
D2_15_17	15	17	L9	tumor	non
D2_4_18	4	18	L28	non	non
D2_5_18	5	18	L23	non	non
D2_6_18	6	18	L27	non	non
D2_7_18	7	18	L22	non	non
D2_8_18	8	18	L20	non	non
D2_9_18	9	18	L15	non	non
D2_10_18	10	18	L17	non	non
D2_11_18	11	18	L13	non	non
D2_12_18	12	18	L24	non	non
D2_13_18	13	18	L25	non	non
D2_14_18	14	18	L26	non	non
D2_15_18	15	18	L29	non	non
D2_16_18	16	18	L21	non	non
D2_17_18	17	18	L19	non	non
D2_19_18	19	18	L18	non	non
D2_20_18	20	18	L16	non	non
D2_21_18	21	18	L14	non	non
D2_4_19	4	19	L48	tumor	non
D2_5_19	5	19	L42	non	non
D2_6_19	6	19	L50	non	non
D2_7_19	7	19	L45	non	non
D2_8_19	8	19	L34	tumor	non
D2_9_19	9	19	L33	non	non
D2_10_19	10	19	L39	non	non
D2_11_19	11	19	L36	non	non
D2_12_19	12	19	L46	non	non
D2_13_19	13	19	L40	tumor	non
D2_14_19	14	19	L49	non	non
D2_15_19	15	19	L47	non	non
D2_16_19	16	19	L43	non	non
D2_17_19	17	19	L38	non	non
D2_18_19	18	19	L37	tumor	non
D2_19_19	19	19	L35	non	non
D2_20_19	20	19	L31	non	non
D2_21_19	21	19	L32	non	non
D2_22_19	22	19	L30	non	non
D2_23_19	23	19	L44	non	non
D2_24_19	24	19	L41	non	non
D2_4_20	4	20	L71	non	non
D2_5_20	5	20	L66	non	non
D2_6_20	6	20	L68	non	non
D2_7_20	7	20	L64	tumor	non
D2_8_20	8	20	L61	non	non
D2_9_20	9	20	L62	non	non
D2_10_20	10	20	L56	non	non
D2_11_20	11	20	L54	non	non
D2_12_20	12	20	L70	non	non
D2_13_20	13	20	L67	non	non
D2_14_20	14	20	L69	non	non
D2_15_20	15	20	L63	non	non
D2_16_20	16	20	L59	non	non
D2_17_20	17	20	L57	tumor	non
D2_18_20	18	20	L58	non	non
D2_19_20	19	20	L55	non	non
D2_20_20	20	20	L51	non	non
D2_21_20	21	20	L53	non	non
D2_22_20	22	20	L52	non	non
D2_23_20	23	20	L60	non	non
D2_24_20	24	20	L65	non	non
D2_4_21	4	21	L91	tumor	non
D2_5_21	5	21	L87	non	non
D2_6_21	6	21	L85	non	non
D2_7_21	7	21	L88	non	non
D2_8_21	8	21	L84	non	non
D2_9_21	9	21	L77	tumor	non
D2_10_21	10	21	L83	non	non
D2_11_21	11	21	L74	non	non
D2_12_21	12	21	L90	non	non
D2_13_21	13	21	L78	non	non
D2_14_21	14	21	L89	non	non
D2_15_21	15	21	L86	non	non
D2_16_21	16	21	L80	non	non
D2_17_21	17	21	L82	non	non
D2_18_21	18	21	L81	non	non
D2_19_21	19	21	L76	tumor	non
D2_20_21	20	21	L73	non	non
D2_21_21	21	21	L79	non	non
D2_22_21	22	21	L72	non	non
D2_24_21	24	21	L75	non	non
D2_3_22	3	22	L112	non	non
D2_4_22	4	22	L100	non	non
D2_5_22	5	22	L101	tumor	non
D2_6_22	6	22	L110	non	non
D2_7_22	7	22	L106	non	non
D2_8_22	8	22	L104	non	non
D2_9_22	9	22	L96	non	non
D2_10_22	10	22	L102	non	non
D2_11_22	11	22	L93	non	non
D2_12_22	12	22	L107	non	non
D2_13_22	13	22	L108	non	non
D2_14_22	14	22	L113	non	non
D2_15_22	15	22	L111	non	non
D2_16_22	16	22	L103	non	non
D2_17_22	17	22	L98	non	non
D2_18_22	18	22	L97	tumor	non
D2_19_22	19	22	L95	tumor	non
D2_20_22	20	22	L94	non	non
D2_21_22	21	22	L99	non	non
D2_22_22	22	22	L92	non	non
D2_23_22	23	22	L109	non	non
D2_25_22	25	22	L105	non	non
D2_3_23	3	23	L135	non	non
D2_4_23	4	23	L136	non	non
D2_5_23	5	23	L132	non	non
D2_6_23	6	23	L134	non	non
D2_7_23	7	23	L118	non	non
D2_8_23	8	23	L123	non	non
D2_9_23	9	23	L122	non	non
D2_10_23	10	23	L127	non	non
D2_11_23	11	23	L116	non	non
D2_12_23	12	23	L133	non	non
D2_13_23	13	23	L130	non	non
D2_14_23	14	23	L131	non	non
D2_15_23	15	23	L128	non	non
D2_16_23	16	23	L119	non	non
D2_17_23	17	23	L129	non	non
D2_18_23	18	23	L120	non	non
D2_19_23	19	23	L126	non	non
D2_20_23	20	23	L115	non	non
D2_21_23	21	23	L117	non	non
D2_22_23	22	23	L114	non	non
D2_23_23	23	23	L124	non	non
D2_24_23	24	23	L121	non	non
D2_25_23	25	23	L125	non	non
D2_3_24	3	24	L159	non	non
D2_4_24	4	24	L157	non	non
D2_5_24	5	24	L152	non	non
D2_6_24	6	24	L153	tumor	non
D2_7_24	7	24	L150	non	non
D2_8_24	8	24	L151	non	non
D2_9_24	9	24	L143	non	non
D2_10_24	10	24	L147	non	non
D2_11_24	11	24	L138	non	non
D2_12_24	12	24	L144	tumor	T2
D2_13_24	13	24	L158	non	non
D2_14_24	14	24	L154	non	non
D2_15_24	15	24	L156	non	non
D2_16_24	16	24	L141	non	non
D2_17_24	17	24	L148	non	non
D2_18_24	18	24	L142	non	non
D2_19_24	19	24	L145	non	non
D2_20_24	20	24	L140	non	non
D2_21_24	21	24	L139	non	non
D2_22_24	22	24	L137	non	non
D2_23_24	23	24	L155	non	non
D2_24_24	24	24	L146	non	non
D2_25_24	25	24	L149	non	non
D2_3_25	3	25	L181	non	non
D2_4_25	4	25	L180	non	non
D2_5_25	5	25	L175	non	non
D2_6_25	6	25	L176	non	non
D2_7_25	7	25	L178	non	non
D2_8_25	8	25	L169	non	non
D2_9_25	9	25	L164	non	non
D2_10_25	10	25	L170	non	non
D2_11_25	11	25	L162	non	non
D2_12_25	12	25	L177	tumor	T2
D2_13_25	13	25	L174	non	non
D2_14_25	14	25	L179	non	non
D2_15_25	15	25	L182	non	non
D2_16_25	16	25	L168	non	non
D2_17_25	17	25	L173	non	non
D2_18_25	18	25	L165	non	non
D2_19_25	19	25	L166	non	non
D2_20_25	20	25	L161	non	non
D2_21_25	21	25	L163	non	non
D2_22_25	22	25	L160	non	non
D2_23_25	23	25	L167	non	non
D2_24_25	24	25	L172	non	non
D2_25_25	25	25	L171	non	non
D2_3_26	3	26	L204	non	non
D2_4_26	4	26	L203	non	non
D2_5_26	5	26	L197	non	non
D2_6_26	6	26	L198	non	non
D2_7_26	7	26	L193	tumor	T2
D2_8_26	8	26	L194	non	non
D2_9_26	9	26	L187	non	non
D2_10_26	10	26	L189	non	non
D2_11_26	11	26	L183	non	non
D2_12_26	12	26	L202	non	non
D2_13_26	13	26	L192	non	non
D2_14_26	14	26	L195	non	non
D2_15_26	15	26	L188	non	non
D2_16_26	16	26	L190	non	non
D2_17_26	17	26	L200	non	non
D2_18_26	18	26	L196	non	non
D2_19_26	19	26	L191	non	non
D2_20_26	20	26	L184	non	non
D2_21_26	21	26	L186	non	non
D2_22_26	22	26	L185	non	non
D2_23_26	23	26	L201	non	non
D2_24_26	24	26	L199	non	non
D2_3_27	3	27	L224	non	non
D2_4_27	4	27	L226	non	non
D2_5_27	5	27	L215	non	non
D2_6_27	6	27	L221	tumor	T2
D2_7_27	7	27	L223	non	non
D2_8_27	8	27	L214	tumor	T2
D2_9_27	9	27	L210	non	non
D2_10_27	10	27	L211	tumor	T2
D2_11_27	11	27	L206	non	non
D2_12_27	12	27	L225	tumor	T2
D2_13_27	13	27	L220	non	non
D2_14_27	14	27	L222	tumor	T2
