xcoord	xcoord	ycoord	lab	tumor	tumor_id
E1_9_4	9	4	L1	tumor	T0.0
E1_11_4	11	4	L2	tumor	T0.0
E1_8_4	8	4	L3	tumor	T0.0
E1_10_4	10	4	L4	tumor	T0.0
E1_7_4	7	4	L5	tumor	T0.0
E1_6_4	6	4	L6	tumor	T0.0
E1_11_5	11	5	L7	non	non
E1_6_5	6	5	L8	tumor	T0.0
E1_9_5	9	5	L9	tumor	T0.0
E1_8_5	8	5	L10	tumor	T0.0
E1_7_5	7	5	L11	tumor	T0.0
E1_10_5	10	5	L12	tumor	T0.0
E1_12_5	12	5	L13	tumor	T0.0
E1_11_6	11	6	L14	tumor	T0.0
E1_5_6	5	6	L15	tumor	T0.0
E1_9_6	9	6	L16	tumor	T0.0
E1_8_6	8	6	L17	tumor	T0.0
E1_12_6	12	6	L18	tumor	T0.0
E1_13_6	13	6	L19	tumor	T0.0
E1_7_6	7	6	L20	tumor	T0.0
E1_10_6	10	6	L21	tumor	T0.0
E1_6_6	6	6	L22	tumor	T0.0
E1_4_6	4	6	L23	tumor	T0.0
E1_11_7	11	7	L24	tumor	T0.0
E1_9_7	9	7	L25	tumor	T0.0
E1_3_7	3	7	L26	tumor	T0.0
E1_10_7	10	7	L27	tumor	T0.0
E1_5_7	5	7	L28	tumor	T0.0
E1_8_7	8	7	L29	tumor	T0.0
E1_14_7	14	7	L30	tumor	T0.0
E1_7_7	7	7	L31	tumor	T0.0
E1_15_7	15	7	L32	tumor	T0.0
E1_6_7	6	7	L33	tumor	T0.0
E1_4_7	4	7	L34	tumor	T0.0
E1_13_7	13	7	L35	tumor	T0.0
E1_12_7	12	7	L36	tumor	T0.0
E1_11_8	11	8	L37	tumor	T0.0
E1_12_8	12	8	L38	tumor	T0.0
E1_9_8	9	8	L39	tumor	T0.0
E1_13_8	13	8	L40	tumor	T0.0
E1_5_8	5	8	L41	tumor	T0.0
E1_8_8	8	8	L42	tumor	T0.0
E1_10_8	10	8	L43	tumor	T0.0
E1_14_8	14	8	L44	tumor	T0.0
E1_16_8	16	8	L45	tumor	T0.0
E1_2_8	2	8	L46	tumor	T0.0
E1_4_8	4	8	L47	tumor	T0.0
E1_7_8	7	8	L48	tumor	T0.0
E1_3_8	3	8	L49	tumor	T0.0
E1_6_8	6	8	L50	tumor	T0.0
E1_16_9	16	9	L51	tumor	T0.0
E1_11_9	11	9	L52	tumor	T0.0
E1_15_9	15	9	L53	tumor	T0.0
E1_9_9	9	9	L54	tumor	T0.0
E1_13_9	13	9	L55	tumor	T0.0
E1_17_9	17	9	L56	tumor	T0.0
E1_14_9	14	9	L57	tumor	T0.0
E1_8_9	8	9	L58	tumor	T0.0
E1_5_9	5	9	L59	tumor	T0.0
E1_6_9	6	9	L60	tumor	T0.0
E1_12_9	12	9	L61	non	non
E1_3_9	3	9	L62	tumor	T0.0
E1_7_9	7	9	L63	tumor	T0.0
E1_2_9	2	9	L64	tumor	T0.0
E1_4_9	4	9	L65	tumor	T0.0
E1_10_9	10	9	L66	tumor	T0.0
E1_8_10	8	10	L67	non	non
E1_19_10	19	10	L68	tumor	T0.0
E1_11_10	11	10	L69	tumor	T0.0
E1_9_10	9	10	L70	tumor	T0.0
E1_18_10	18	10	L71	tumor	T0.0
E1_16_10	16	10	L72	tumor	T0.0
E1_6_10	6	10	L73	tumor	T0.0
E1_10_10	10	10	L74	tumor	T0.0
E1_14_10	14	10	L75	tumor	T0.0
E1_7_10	7	10	L76	non	non
E1_5_10	5	10	L77	tumor	T0.0
E1_2_10	2	10	L78	non	non
E1_3_10	3	10	L79	tumor	T0.0
E1_12_10	12	10	L80	tumor	T0.0
E1_13_10	13	10	L81	tumor	T0.0
E1_15_10	15	10	L82	tumor	T0.0
E1_4_10	4	10	L83	tumor	T0.0
E1_22_11	22	11	L84	tumor	T0.0
E1_6_11	6	11	L85	non	non
E1_9_11	9	11	L86	tumor	T0.0
E1_16_11	16	11	L87	tumor	T0.0
E1_19_11	19	11	L88	tumor	T0.0
E1_20_11	20	11	L89	tumor	T0.0
E1_21_11	21	11	L90	tumor	T0.0
E1_5_11	5	11	L91	non	non
E1_8_11	8	11	L92	non	non
E1_10_11	10	11	L93	tumor	T0.0
E1_14_11	14	11	L94	tumor	T0.0
E1_15_11	15	11	L95	tumor	T0.0
E1_18_11	18	11	L96	tumor	T0.0
E1_13_11	13	11	L97	non	non
E1_17_11	17	11	L98	tumor	T0.0
E1_24_11	24	11	L99	non	non
E1_7_11	7	11	L100	tumor	T0.0
E1_4_11	4	11	L101	tumor	T0.0
E1_3_11	3	11	L102	tumor	T0.0
E1_2_11	2	11	L103	non	non
E1_23_11	23	11	L104	non	non
E1_12_11	12	11	L105	non	non
E1_16_12	16	12	L106	tumor	T0.0
E1_18_12	18	12	L107	tumor	T0.0
E1_22_12	22	12	L108	non	non
E1_25_12	25	12	L109	non	non
E1_9_12	9	12	L110	non	non
E1_19_12	19	12	L111	tumor	T0.0
E1_20_12	20	12	L112	tumor	T0.0
E1_8_12	8	12	L113	tumor	T0.0
E1_26_12	26	12	L114	non	non
E1_11_12	11	12	L115	tumor	T0.0
E1_17_12	17	12	L116	tumor	T0.0
E1_24_12	24	12	L117	non	non
E1_10_12	10	12	L118	tumor	T0.0
E1_21_12	21	12	L119	tumor	T0.0
E1_2_12	2	12	L120	tumor	T0.0
E1_6_12	6	12	L121	non	non
E1_7_12	7	12	L122	tumor	T0.0
E1_5_12	5	12	L123	non	non
E1_3_12	3	12	L124	non	non
E1_15_12	15	12	L125	tumor	T0.0
E1_14_12	14	12	L126	non	non
E1_13_12	13	12	L127	tumor	T0.0
E1_4_12	4	12	L128	non	non
E1_23_12	23	12	L129	non	non
E1_12_12	12	12	L130	tumor	T0.0
E1_24_13	24	13	L131	tumor	T0.0
E1_20_13	20	13	L132	tumor	T0.0
E1_22_13	22	13	L133	tumor	T0.0
E1_15_13	15	13	L134	tumor	T0.0
E1_25_13	25	13	L135	tumor	T0.0
E1_27_13	27	13	L136	tumor	T0.0
E1_11_13	11	13	L137	tumor	T0.0
E1_21_13	21	13	L138	tumor	T0.0
E1_19_13	19	13	L139	tumor	T0.0
E1_9_13	9	13	L140	non	non
E1_7_13	7	13	L141	non	non
E1_14_13	14	13	L142	tumor	T0.0
E1_5_13	5	13	L143	tumor	T0.0
E1_26_13	26	13	L144	tumor	T0.0
E1_3_13	3	13	L145	non	non
E1_4_13	4	13	L146	non	non
E1_6_13	6	13	L147	tumor	T0.0
E1_8_13	8	13	L148	non	non
E1_13_13	13	13	L149	tumor	T0.0
E1_18_13	18	13	L150	tumor	T0.0
E1_23_13	23	13	L151	tumor	T0.0
E1_2_13	2	13	L152	tumor	T0.0
E1_16_13	16	13	L153	tumor	T0.0
E1_10_13	10	13	L154	tumor	T0.0
E1_12_13	12	13	L155	tumor	T0.0
E1_17_13	17	13	L156	tumor	T0.0
E1_20_14	20	14	L157	tumor	T0.0
E1_22_14	22	14	L158	tumor	T0.0
E1_11_14	11	14	L159	tumor	T0.0
E1_16_14	16	14	L160	non	non
E1_10_14	10	14	L161	tumor	T0.0
E1_21_14	21	14	L162	tumor	T0.0
E1_27_14	27	14	L163	non	non
E1_9_14	9	14	L164	tumor	T0.0
E1_5_14	5	14	L165	tumor	T0.0
E1_19_14	19	14	L166	tumor	T0.0
E1_24_14	24	14	L167	tumor	T0.0
E1_6_14	6	14	L168	tumor	T0.0
E1_26_14	26	14	L169	non	non
E1_25_14	25	14	L170	non	non
E1_18_14	18	14	L171	tumor	T0.0
E1_4_14	4	14	L172	non	non
E1_14_14	14	14	L173	tumor	T0.0
E1_17_14	17	14	L174	tumor	T0.0
E1_3_14	3	14	L175	tumor	T0.0
E1_8_14	8	14	L176	non	non
E1_7_14	7	14	L177	non	non
E1_23_14	23	14	L178	tumor	T0.0
E1_12_14	12	14	L179	tumor	T0.0
E1_2_14	2	14	L180	tumor	T0.0
E1_13_14	13	14	L181	tumor	T0.0
E1_15_14	15	14	L182	tumor	T0.0
E1_11_15	11	15	L183	tumor	T0.0
E1_27_15	27	15	L184	non	non
E1_22_15	22	15	L185	tumor	T0.0
E1_18_15	18	15	L186	tumor	T0.0
E1_26_15	26	15	L187	tumor	T0.0
E1_17_15	17	15	L188	tumor	T0.0
E1_21_15	21	15	L189	tumor	T0.0
E1_10_15	10	15	L190	tumor	T0.0
E1_14_15	14	15	L191	tumor	T0.0
E1_19_15	19	15	L192	tumor	T0.0
E1_16_15	16	15	L193	tumor	T0.0
E1_25_15	25	15	L194	tumor	T0.0
E1_13_15	13	15	L195	tumor	T0.0
E1_12_15	12	15	L196	tumor	T0.0
E1_9_15	9	15	L197	tumor	T0.0
E1_15_15	15	15	L198	tumor	T0.0
E1_20_15	20	15	L199	tumor	T0.0
E1_24_15	24	15	L200	tumor	T0.0
E1_5_15	5	15	L201	tumor	T0.0
E1_8_15	8	15	L202	non	non
E1_3_15	3	15	L203	tumor	T0.0
E1_4_15	4	15	L204	non	non
E1_23_15	23	15	L205	tumor	T0.0
E1_6_15	6	15	L206	non	non
E1_7_15	7	15	L207	tumor	T0.0
E1_2_15	2	15	L208	tumor	T0.0
E1_16_16	16	16	L209	tumor	T0.0
E1_21_16	21	16	L210	tumor	T0.0
E1_22_16	22	16	L211	tumor	T0.0
E1_15_16	15	16	L212	tumor	T0.0
E1_11_16	11	16	L213	tumor	T0.0
E1_9_16	9	16	L214	non	non
E1_10_16	10	16	L215	non	non
E1_19_16	19	16	L216	tumor	T0.0
E1_26_16	26	16	L217	tumor	T0.0
E1_8_16	8	16	L218	tumor	T0.0
E1_20_16	20	16	L219	tumor	T0.0
E1_24_16	24	16	L220	tumor	T0.0
E1_6_16	6	16	L221	tumor	T0.0
E1_5_16	5	16	L222	tumor	T0.0
E1_7_16	7	16	L223	non	non
E1_14_16	14	16	L224	tumor	T0.0
E1_25_16	25	16	L225	tumor	T0.0
E1_3_16	3	16	L226	tumor	T0.0
E1_4_16	4	16	L227	tumor	T0.0
E1_23_16	23	16	L228	tumor	T0.0
E1_2_16	2	16	L229	tumor	T0.0
E1_18_16	18	16	L230	tumor	T0.0
E1_13_16	13	16	L231	tumor	T0.0
E1_12_16	12	16	L232	tumor	T0.0
E1_17_16	17	16	L233	tumor	T0.0
E1_11_17	11	17	L234	tumor	T0.0
E1_22_17	22	17	L235	tumor	T0.0
E1_27_17	27	17	L236	non	non
E1_18_17	18	17	L237	tumor	T0.0
E1_19_17	19	17	L238	tumor	T0.0
E1_20_17	20	17	L239	tumor	T0.0
E1_26_17	26	17	L240	non	non
E1_8_17	8	17	L241	tumor	T0.0
E1_9_17	9	17	L242	tumor	T0.0
E1_5_17	5	17	L243	non	non
E1_24_17	24	17	L244	tumor	T0.0
E1_6_17	6	17	L245	non	non
E1_14_17	14	17	L246	tumor	T0.0
E1_16_17	16	17	L247	tumor	T0.0
E1_21_17	21	17	L248	tumor	T0.0
E1_7_17	7	17	L249	tumor	T0.0
E1_17_17	17	17	L250	non	non
E1_15_17	15	17	L251	tumor	T0.0
E1_23_17	23	17	L252	tumor	T0.0
E1_25_17	25	17	L253	tumor	T0.0
E1_3_17	3	17	L254	non	non
E1_10_17	10	17	L255	tumor	T0.0
E1_12_17	12	17	L256	tumor	T0.0
E1_13_17	13	17	L257	tumor	T0.0
E1_2_17	2	17	L258	non	non
E1_4_17	4	17	L259	non	non
E1_29_18	29	18	L260	non	non
E1_27_18	27	18	L261	non	non
E1_11_18	11	18	L262	tumor	T0.0
E1_22_18	22	18	L263	tumor	T0.0
E1_19_18	19	18	L264	tumor	T0.0
E1_28_18	28	18	L265	non	non
E1_9_18	9	18	L266	tumor	T0.0
E1_8_18	8	18	L267	tumor	T0.0
E1_20_18	20	18	L268	tumor	T0.0
E1_10_18	10	18	L269	tumor	T0.0
E1_13_18	13	18	L270	tumor	T0.0
E1_25_18	25	18	L271	tumor	T0.0
E1_14_18	14	18	L272	tumor	T0.0
E1_17_18	17	18	L273	tumor	T0.0
E1_21_18	21	18	L274	tumor	T0.0
E1_16_18	16	18	L275	non	non
E1_4_18	4	18	L276	tumor	T0.0
E1_26_18	26	18	L277	tumor	T0.0
E1_5_18	5	18	L278	non	non
E1_6_18	6	18	L279	tumor	T0.0
E1_2_18	2	18	L280	tumor	T0.0
E1_12_18	12	18	L281	tumor	T0.0
E1_7_18	7	18	L282	tumor	T0.0
E1_3_18	3	18	L283	non	non
E1_15_18	15	18	L284	tumor	T0.0
E1_23_18	23	18	L285	tumor	T0.0
E1_24_18	24	18	L286	tumor	T0.0
E1_11_19	11	19	L287	tumor	T0.0
E1_22_19	22	19	L288	tumor	T0.0
E1_12_19	12	19	L289	tumor	T0.0
E1_25_19	25	19	L290	tumor	T0.0
E1_29_19	29	19	L291	non	non
E1_19_19	19	19	L292	tumor	T0.0
E1_27_19	27	19	L293	tumor	T0.0
E1_28_19	28	19	L294	non	non
E1_5_19	5	19	L295	tumor	T0.0
E1_26_19	26	19	L296	tumor	T0.0
E1_15_19	15	19	L297	tumor	T0.0
E1_16_19	16	19	L298	tumor	T0.0
E1_24_19	24	19	L299	tumor	T0.0
E1_17_19	17	19	L300	tumor	T0.0
E1_21_19	21	19	L301	tumor	T0.0
E1_6_19	6	19	L302	tumor	T0.0
E1_18_19	18	19	L303	tumor	T0.0
E1_3_19	3	19	L304	tumor	T0.0
E1_4_19	4	19	L305	tumor	T0.0
E1_7_19	7	19	L306	tumor	T0.0
E1_14_19	14	19	L307	tumor	T0.0
E1_13_19	13	19	L308	tumor	T0.0
E1_10_19	10	19	L309	tumor	T0.0
E1_8_19	8	19	L310	tumor	T0.0
E1_9_19	9	19	L311	tumor	T0.0
E1_23_19	23	19	L312	tumor	T0.0
E1_2_19	2	19	L313	non	non
E1_20_19	20	19	L314	tumor	T0.0
E1_22_20	22	20	L315	tumor	T0.0
E1_30_20	30	20	L316	non	non
E1_29_20	29	20	L317	non	non
E1_28_20	28	20	L318	non	non
E1_27_20	27	20	L319	non	non
E1_16_20	16	20	L320	tumor	T0.0
E1_24_20	24	20	L321	tumor	T0.0
E1_20_20	20	20	L322	tumor	T0.0
E1_21_20	21	20	L323	tumor	T0.0
E1_25_20	25	20	L324	tumor	T0.0
E1_9_20	9	20	L325	tumor	T0.0
E1_10_20	10	20	L326	tumor	T0.0
E1_13_20	13	20	L327	tumor	T0.0
E1_26_20	26	20	L328	tumor	T0.0
E1_8_20	8	20	L329	tumor	T0.0
E1_19_20	19	20	L330	tumor	T0.0
E1_7_20	7	20	L331	tumor	T0.0
E1_17_20	17	20	L332	tumor	T0.0
E1_15_20	15	20	L333	tumor	T0.0
E1_6_20	6	20	L334	tumor	T0.0
E1_18_20	18	20	L335	tumor	T0.0
E1_3_20	3	20	L336	tumor	T0.0
E1_2_20	2	20	L337	non	non
E1_5_20	5	20	L338	tumor	T0.0
E1_23_20	23	20	L339	tumor	T0.0
E1_14_20	14	20	L340	tumor	T0.0
E1_4_20	4	20	L341	non	non
E1_11_20	11	20	L342	tumor	T0.0
E1_12_20	12	20	L343	tumor	T0.0
E1_22_21	22	21	L344	tumor	T0.0
E1_30_21	30	21	L345	tumor	non
E1_11_21	11	21	L346	tumor	T0.0
E1_20_21	20	21	L347	tumor	T0.0
E1_29_21	29	21	L348	non	non
E1_19_21	19	21	L349	tumor	T0.0
E1_28_21	28	21	L350	non	non
E1_16_21	16	21	L351	tumor	T0.0
E1_18_21	18	21	L352	tumor	T0.0
E1_27_21	27	21	L353	non	non
E1_8_21	8	21	L354	tumor	T0.0
E1_21_21	21	21	L355	tumor	T0.0
E1_9_21	9	21	L356	tumor	T0.0
E1_24_21	24	21	L357	tumor	T0.0
E1_25_21	25	21	L358	non	non
E1_13_21	13	21	L359	tumor	T0.0
E1_17_21	17	21	L360	tumor	T0.0
E1_6_21	6	21	L361	tumor	T0.0
E1_15_21	15	21	L362	tumor	T0.0
E1_26_21	26	21	L363	non	non
E1_3_21	3	21	L364	non	non
E1_5_21	5	21	L365	tumor	T0.0
E1_10_21	10	21	L366	non	non
E1_12_21	12	21	L367	tumor	T0.0
E1_23_21	23	21	L368	tumor	T0.0
E1_4_21	4	21	L369	non	non
E1_14_21	14	21	L370	tumor	T0.0
E1_7_21	7	21	L371	tumor	T0.0
E1_27_22	27	22	L372	non	non
E1_31_22	31	22	L373	non	non
E1_16_22	16	22	L374	tumor	T0.0
E1_18_22	18	22	L375	tumor	T0.0
E1_11_22	11	22	L376	non	non
E1_28_22	28	22	L377	non	non
E1_9_22	9	22	L378	non	non
E1_10_22	10	22	L379	non	non
E1_15_22	15	22	L380	tumor	T0.0
E1_29_22	29	22	L381	non	non
E1_20_22	20	22	L382	tumor	T0.0
E1_21_22	21	22	L383	tumor	T0.0
E1_17_22	17	22	L384	tumor	T0.0
E1_26_22	26	22	L385	non	non
E1_13_22	13	22	L386	tumor	T0.0
E1_5_22	5	22	L387	tumor	T0.0
E1_8_22	8	22	L388	tumor	T0.0
E1_14_22	14	22	L389	tumor	T0.0
E1_19_22	19	22	L390	tumor	T0.0
E1_6_22	6	22	L391	tumor	T0.0
E1_12_22	12	22	L392	non	non
E1_25_22	25	22	L393	non	non
E1_7_22	7	22	L394	tumor	T0.0
E1_23_22	23	22	L395	tumor	T0.0
E1_17_23	17	23	L396	tumor	T0.0
E1_31_23	31	23	L397	non	non
E1_22_23	22	23	L398	tumor	T0.0
E1_18_23	18	23	L399	tumor	T0.0
E1_29_23	29	23	L400	non	non
E1_11_23	11	23	L401	non	non
E1_16_23	16	23	L402	tumor	T0.0
E1_27_23	27	23	L403	non	non
E1_28_23	28	23	L404	non	non
E1_19_23	19	23	L405	tumor	T0.0
E1_20_23	20	23	L406	tumor	T0.0
E1_30_23	30	23	L407	non	non
E1_8_23	8	23	L408	non	non
E1_9_23	9	23	L409	non	non
E1_14_23	14	23	L410	tumor	T0.0
E1_24_23	24	23	L411	tumor	T0.0
E1_21_23	21	23	L412	tumor	T0.0
E1_10_23	10	23	L413	non	non
E1_26_23	26	23	L414	non	non
E1_13_23	13	23	L415	tumor	T0.0
E1_25_23	25	23	L416	tumor	T0.0
E1_15_23	15	23	L417	tumor	T0.0
E1_6_23	6	23	L418	non	non
E1_7_23	7	23	L419	tumor	T0.0
E1_12_23	12	23	L420	tumor	T0.0
E1_23_23	23	23	L421	tumor	T0.0
E1_22_24	22	24	L422	tumor	T0.0
E1_20_24	20	24	L423	tumor	T0.0
E1_21_24	21	24	L424	tumor	T0.0
E1_29_24	29	24	L425	non	non
E1_11_24	11	24	L426	non	non
E1_30_24	30	24	L427	non	non
E1_31_24	31	24	L428	non	non
E1_9_24	9	24	L429	tumor	T0.0
E1_16_24	16	24	L430	tumor	T0.0
E1_19_24	19	24	L431	tumor	T0.0
E1_17_24	17	24	L432	tumor	T0.0
E1_18_24	18	24	L433	tumor	T0.0
E1_27_24	27	24	L434	non	non
E1_10_24	10	24	L435	tumor	T0.0
E1_25_24	25	24	L436	non	non
E1_28_24	28	24	L437	non	non
E1_26_24	26	24	L438	non	non
E1_15_24	15	24	L439	tumor	T0.0
E1_24_24	24	24	L440	tumor	T0.0
E1_13_24	13	24	L441	tumor	T0.0
E1_23_24	23	24	L442	tumor	T0.0
E1_8_24	8	24	L443	non	non
E1_12_24	12	24	L444	non	non
E1_14_24	14	24	L445	tumor	T0.0
E1_11_25	11	25	L446	tumor	T0.0
E1_32_25	32	25	L447	non	non
E1_14_25	14	25	L448	tumor	T0.0
E1_22_25	22	25	L449	tumor	T0.0
E1_31_25	31	25	L450	non	non
E1_27_25	27	25	L451	non	non
E1_18_25	18	25	L452	tumor	T0.0
E1_29_25	29	25	L453	non	non
E1_30_25	30	25	L454	non	non
E1_28_25	28	25	L455	non	non
E1_25_25	25	25	L456	non	non
E1_26_25	26	25	L457	non	non
E1_10_25	10	25	L458	tumor	T0.0
E1_9_25	9	25	L459	tumor	T0.0
E1_15_25	15	25	L460	tumor	T0.0
E1_20_25	20	25	L461	tumor	T0.0
E1_24_25	24	25	L462	non	non
E1_16_25	16	25	L463	tumor	T0.0
E1_23_25	23	25	L464	tumor	T0.0
E1_13_25	13	25	L465	tumor	T0.0
E1_12_25	12	25	L466	tumor	T0.0
E1_17_25	17	25	L467	tumor	T0.0
E1_21_25	21	25	L468	tumor	T0.0
E1_19_25	19	25	L469	tumor	T0.0
E1_22_26	22	26	L470	tumor	T0.0
E1_11_26	11	26	L471	tumor	T0.0
E1_27_26	27	26	L472	non	non
E1_32_26	32	26	L473	non	non
E1_17_26	17	26	L474	tumor	T0.0
E1_28_26	28	26	L475	non	non
E1_31_26	31	26	L476	non	non
E1_10_26	10	26	L477	tumor	T0.0
E1_16_26	16	26	L478	tumor	T0.0
E1_30_26	30	26	L479	non	non
E1_29_26	29	26	L480	non	non
E1_18_26	18	26	L481	tumor	T0.0
E1_19_26	19	26	L482	tumor	T0.0
E1_21_26	21	26	L483	tumor	T0.0
E1_26_26	26	26	L484	non	non
E1_15_26	15	26	L485	tumor	T0.0
E1_20_26	20	26	L486	tumor	T0.0
E1_24_26	24	26	L487	non	non
E1_25_26	25	26	L488	non	non
E1_13_26	13	26	L489	tumor	T0.0
E1_23_26	23	26	L490	tumor	T0.0
E1_14_26	14	26	L491	tumor	T0.0
E1_12_26	12	26	L492	tumor	T0.0
E1_22_27	22	27	L493	tumor	T0.0
E1_16_27	16	27	L494	tumor	T0.0
E1_20_27	20	27	L495	tumor	T0.0
E1_21_27	21	27	L496	tumor	T0.0
E1_29_27	29	27	L497	non	non
E1_30_27	30	27	L498	non	non
E1_17_27	17	27	L499	tumor	T0.0
E1_27_27	27	27	L500	non	non
E1_28_27	28	27	L501	non	non
E1_32_27	32	27	L502	non	non
E1_31_27	31	27	L503	non	non
E1_26_27	26	27	L504	non	non
E1_18_27	18	27	L505	tumor	T0.0
E1_15_27	15	27	L506	tumor	T0.0
E1_19_27	19	27	L507	tumor	T0.0
E1_25_27	25	27	L508	non	non
E1_24_27	24	27	L509	tumor	T0.0
E1_14_27	14	27	L510	tumor	T0.0
E1_13_27	13	27	L511	tumor	T0.0
E1_12_27	12	27	L512	tumor	T0.0
E1_23_27	23	27	L513	tumor	T0.0
E1_30_28	30	28	L514	non	non
E1_22_28	22	28	L515	tumor	T0.0
E1_29_28	29	28	L516	non	non
E1_31_28	31	28	L517	non	non
E1_32_28	32	28	L518	non	non
E1_21_28	21	28	L519	tumor	T0.0
E1_17_28	17	28	L520	tumor	T0.0
E1_16_28	16	28	L521	tumor	T0.0
E1_27_28	27	28	L522	non	non
E1_28_28	28	28	L523	non	non
E1_19_28	19	28	L524	tumor	T0.0
E1_25_28	25	28	L525	non	non
E1_18_28	18	28	L526	tumor	T0.0
E1_14_28	14	28	L527	tumor	T0.0
E1_20_28	20	28	L528	tumor	T0.0
E1_24_28	24	28	L529	non	non
E1_26_28	26	28	L530	non	non
E1_23_28	23	28	L531	tumor	T0.0
E1_15_28	15	28	L532	tumor	T0.0
E1_16_29	16	29	L533	tumor	T0.0
E1_22_29	22	29	L534	non	non
E1_19_29	19	29	L535	tumor	T0.0
E1_28_29	28	29	L536	non	non
E1_31_29	31	29	L537	non	non
E1_27_29	27	29	L538	non	non
E1_30_29	30	29	L539	non	non
E1_32_29	32	29	L540	non	non
E1_17_29	17	29	L541	tumor	T0.0
E1_18_29	18	29	L542	tumor	T0.0
E1_15_29	15	29	L543	tumor	T0.0
E1_25_29	25	29	L544	non	non
E1_26_29	26	29	L545	non	non
E1_24_29	24	29	L546	non	non
E1_20_29	20	29	L547	tumor	T0.0
E1_23_29	23	29	L548	non	non
E1_21_29	21	29	L549	tumor	T0.0
E1_20_30	20	30	L550	tumor	T0.0
E1_22_30	22	30	L551	non	non
E1_19_30	19	30	L552	tumor	T0.0
E1_27_30	27	30	L553	non	non
E1_32_30	32	30	L554	tumor	non
E1_18_30	18	30	L555	tumor	T0.0
E1_25_30	25	30	L556	non	non
E1_26_30	26	30	L557	non	non
E1_24_30	24	30	L558	non	non
E1_16_30	16	30	L559	tumor	T0.0
E1_17_30	17	30	L560	tumor	T0.0
E1_23_30	23	30	L561	non	non
E1_21_30	21	30	L562	tumor	T0.0
E1_22_31	22	31	L563	non	non
E1_24_31	24	31	L564	non	non
E1_19_31	19	31	L565	tumor	T0.0
E1_20_31	20	31	L566	non	non
E1_21_31	21	31	L567	non	non
E1_25_31	25	31	L568	non	non
E1_18_31	18	31	L569	tumor	T0.0
E1_23_31	23	31	L570	non	non
E1_19_32	19	32	L571	tumor	T0.0
E1_22_32	22	32	L572	non	non
E1_20_32	20	32	L573	tumor	T0.0
E1_24_32	24	32	L574	non	non
E1_21_32	21	32	L575	non	non
E1_23_32	23	32	L576	non	non
E1_22_33	22	33	L577	non	non
E1_23_33	23	33	L578	non	non
