xcoord	xcoord	ycoord	lab	tumor	tumor_id
C1_6_5	6	5	L1	tumor	T0.0
C1_6_6	6	6	L2	tumor	T0.0
C1_7_6	7	6	L3	tumor	T0.0
C1_7_7	7	7	L4	tumor	T0.0
C1_8_7	8	7	L5	tumor	T0.0
C1_6_7	6	7	L6	tumor	T0.0
C1_5_7	5	7	L7	tumor	T0.0
C1_10_8	10	8	L8	tumor	T0.0
C1_8_8	8	8	L9	tumor	T0.0
C1_5_8	5	8	L10	tumor	T0.0
C1_6_8	6	8	L11	tumor	T0.0
C1_7_8	7	8	L12	tumor	T0.0
C1_9_8	9	8	L13	tumor	T0.0
C1_11_9	11	9	L14	tumor	T0.0
C1_8_9	8	9	L15	tumor	T0.0
C1_9_9	9	9	L16	tumor	T0.0
C1_10_9	10	9	L17	tumor	T0.0
C1_7_9	7	9	L18	tumor	T0.0
C1_6_9	6	9	L19	tumor	T0.0
C1_5_9	5	9	L20	tumor	T0.0
C1_4_9	4	9	L21	tumor	T0.0
C1_12_9	12	9	L22	tumor	T0.0
C1_11_10	11	10	L23	tumor	T0.0
C1_10_10	10	10	L24	tumor	T0.0
C1_8_10	8	10	L25	tumor	T0.0
C1_9_10	9	10	L26	tumor	T0.0
C1_14_10	14	10	L27	tumor	T0.0
C1_5_10	5	10	L28	tumor	T0.0
C1_12_10	12	10	L29	tumor	T0.0
C1_6_10	6	10	L30	tumor	T0.0
C1_13_10	13	10	L31	tumor	T0.0
C1_3_10	3	10	L32	tumor	T0.0
C1_4_10	4	10	L33	tumor	T0.0
C1_7_10	7	10	L34	tumor	T0.0
C1_2_10	2	10	L35	tumor	T0.0
C1_9_11	9	11	L36	tumor	T0.0
C1_10_11	10	11	L37	tumor	T0.0
C1_8_11	8	11	L38	tumor	T0.0
C1_7_11	7	11	L39	tumor	T0.0
C1_15_11	15	11	L40	tumor	T0.0
C1_4_11	4	11	L41	tumor	T0.0
C1_3_11	3	11	L42	tumor	T0.0
C1_5_11	5	11	L43	tumor	T0.0
C1_6_11	6	11	L44	tumor	T0.0
C1_14_11	14	11	L45	tumor	T0.0
C1_12_11	12	11	L46	tumor	T0.0
C1_2_11	2	11	L47	tumor	T0.0
C1_13_11	13	11	L48	tumor	T0.0
C1_11_12	11	12	L49	tumor	T0.0
C1_8_12	8	12	L50	tumor	T0.0
C1_16_12	16	12	L51	tumor	T0.0
C1_10_12	10	12	L52	tumor	T0.0
C1_9_12	9	12	L53	tumor	T0.0
C1_12_12	12	12	L54	tumor	T0.0
C1_4_12	4	12	L55	tumor	T0.0
C1_5_12	5	12	L56	tumor	T0.0
C1_14_12	14	12	L57	tumor	T0.0
C1_6_12	6	12	L58	tumor	T0.0
C1_13_12	13	12	L59	tumor	T0.0
C1_3_12	3	12	L60	tumor	T0.0
C1_7_12	7	12	L61	tumor	T0.0
C1_2_12	2	12	L62	tumor	T0.0
C1_15_12	15	12	L63	tumor	T0.0
C1_11_13	11	13	L64	tumor	T0.0
C1_10_13	10	13	L65	tumor	T0.0
C1_17_13	17	13	L66	tumor	T0.0
C1_5_13	5	13	L67	tumor	T0.0
C1_15_13	15	13	L68	non	non
C1_16_13	16	13	L69	tumor	T0.0
C1_8_13	8	13	L70	tumor	T0.0
C1_7_13	7	13	L71	tumor	T0.0
C1_14_13	14	13	L72	tumor	T0.0
C1_6_13	6	13	L73	tumor	T0.0
C1_9_13	9	13	L74	tumor	T0.0
C1_13_13	13	13	L75	tumor	T0.0
C1_4_13	4	13	L76	tumor	T0.0
C1_3_13	3	13	L77	tumor	T0.0
C1_2_13	2	13	L78	tumor	T0.0
C1_12_13	12	13	L79	tumor	T0.0
C1_11_14	11	14	L80	tumor	T0.0
C1_10_14	10	14	L81	tumor	T0.0
C1_16_14	16	14	L82	tumor	T0.0
C1_17_14	17	14	L83	tumor	T0.0
C1_9_14	9	14	L84	tumor	T0.0
C1_12_14	12	14	L85	tumor	T0.0
C1_5_14	5	14	L86	tumor	T0.0
C1_15_14	15	14	L87	non	non
C1_18_14	18	14	L88	tumor	T0.0
C1_14_14	14	14	L89	tumor	T0.0
C1_8_14	8	14	L90	tumor	T0.0
C1_3_14	3	14	L91	tumor	T0.0
C1_4_14	4	14	L92	tumor	T0.0
C1_7_14	7	14	L93	tumor	T0.0
C1_6_14	6	14	L94	tumor	T0.0
C1_13_14	13	14	L95	tumor	T0.0
C1_2_14	2	14	L96	tumor	T0.0
C1_18_15	18	15	L97	tumor	T0.0
C1_17_15	17	15	L98	tumor	T0.0
C1_9_15	9	15	L99	tumor	T0.0
