xcoord	xcoord	ycoord	lab	tumor	tumor_id
E1_6_2	6	2	L9	tumor	T0
E1_7_2	7	2	L8	tumor	T0
E1_8_2	8	2	L7	tumor	T0
E1_9_2	9	2	L4	tumor	T0
E1_10_2	10	2	L1	tumor	T0
E1_11_2	11	2	L2	tumor	T0
E1_12_2	12	2	L5	tumor	T0
E1_13_2	13	2	L6	tumor	T0
E1_14_2	14	2	L3	tumor	T0
E1_6_3	6	3	L20	tumor	T0
E1_7_3	7	3	L12	tumor	T0
E1_8_3	8	3	L21	tumor	T0
E1_9_3	9	3	L17	tumor	T0
E1_10_3	10	3	L10	tumor	T0
E1_11_3	11	3	L11	tumor	T0
E1_12_3	12	3	L13	tumor	T0
E1_13_3	13	3	L16	tumor	T0
E1_14_3	14	3	L14	tumor	T0
E1_15_3	15	3	L19	non	non
E1_16_3	16	3	L18	tumor	T0
E1_17_3	17	3	L15	tumor	T0
E1_6_4	6	4	L34	non	non
E1_7_4	7	4	L30	tumor	T0
E1_8_4	8	4	L26	tumor	T0
E1_9_4	9	4	L27	tumor	T0
E1_10_4	10	4	L24	tumor	T0
E1_11_4	11	4	L22	tumor	T0
E1_12_4	12	4	L29	tumor	T0
E1_13_4	13	4	L32	tumor	T0
E1_14_4	14	4	L31	tumor	T0
E1_15_4	15	4	L23	tumor	T0
E1_16_4	16	4	L25	tumor	T0
E1_17_4	17	4	L33	tumor	T0
E1_18_4	18	4	L28	tumor	T0
E1_6_5	6	5	L45	tumor	T0
E1_7_5	7	5	L47	tumor	T0
E1_8_5	8	5	L48	tumor	T0
E1_9_5	9	5	L46	non	non
E1_10_5	10	5	L39	tumor	T0
E1_11_5	11	5	L36	tumor	T0
E1_12_5	12	5	L44	tumor	T0
E1_13_5	13	5	L49	tumor	T0
E1_14_5	14	5	L38	tumor	T0
E1_15_5	15	5	L37	tumor	T0
E1_16_5	16	5	L42	tumor	T0
E1_17_5	17	5	L41	tumor	T0
E1_18_5	18	5	L43	tumor	T0
E1_19_5	19	5	L40	tumor	T0
E1_21_5	21	5	L35	tumor	T0
E1_5_6	5	6	L57	non	non
E1_6_6	6	6	L52	tumor	T0
E1_7_6	7	6	L61	tumor	T0
E1_8_6	8	6	L56	non	non
E1_9_6	9	6	L62	tumor	T0
E1_10_6	10	6	L59	tumor	T0
E1_11_6	11	6	L51	tumor	T0
E1_12_6	12	6	L65	tumor	T0
E1_13_6	13	6	L67	tumor	T0
E1_14_6	14	6	L66	tumor	T0
E1_15_6	15	6	L64	tumor	T0
E1_16_6	16	6	L63	tumor	T0
E1_17_6	17	6	L60	tumor	T0
E1_18_6	18	6	L58	tumor	T0
E1_19_6	19	6	L55	tumor	T0
E1_20_6	20	6	L54	non	non
E1_21_6	21	6	L53	tumor	T0
E1_22_6	22	6	L50	tumor	T0
E1_5_7	5	7	L87	tumor	T0
E1_6_7	6	7	L88	tumor	T0
E1_7_7	7	7	L84	tumor	T0
E1_8_7	8	7	L83	tumor	T0
E1_9_7	9	7	L72	tumor	T0
E1_10_7	10	7	L70	tumor	T0
E1_11_7	11	7	L69	tumor	T0
E1_12_7	12	7	L77	tumor	T0
E1_13_7	13	7	L86	tumor	T0
E1_14_7	14	7	L79	tumor	T0
E1_15_7	15	7	L78	tumor	T0
E1_16_7	16	7	L80	tumor	T0
E1_17_7	17	7	L81	tumor	T0
E1_18_7	18	7	L85	tumor	T0
E1_19_7	19	7	L82	tumor	T0
E1_20_7	20	7	L74	tumor	T0
E1_21_7	21	7	L71	tumor	T0
E1_22_7	22	7	L68	tumor	T0
E1_23_7	23	7	L75	tumor	T0
E1_24_7	24	7	L73	tumor	T0
E1_25_7	25	7	L76	tumor	T0
E1_4_8	4	8	L108	tumor	T0
E1_5_8	5	8	L110	tumor	T0
E1_6_8	6	8	L105	tumor	T0
E1_7_8	7	8	L94	tumor	T0
E1_8_8	8	8	L100	non	non
E1_9_8	9	8	L102	tumor	T0
E1_10_8	10	8	L106	tumor	T0
E1_11_8	11	8	L95	tumor	T0
E1_12_8	12	8	L101	tumor	T0
E1_13_8	13	8	L109	tumor	T0
E1_14_8	14	8	L107	tumor	T0
E1_16_8	16	8	L103	tumor	T0
E1_17_8	17	8	L89	tumor	T0
E1_18_8	18	8	L96	tumor	T0
E1_19_8	19	8	L93	tumor	T0
E1_20_8	20	8	L91	tumor	T0
E1_21_8	21	8	L90	tumor	T0
E1_22_8	22	8	L92	tumor	T0
E1_23_8	23	8	L99	tumor	T0
E1_24_8	24	8	L104	non	non
E1_25_8	25	8	L98	tumor	T0
E1_26_8	26	8	L97	non	non
E1_4_9	4	9	L126	tumor	T0
E1_5_9	5	9	L134	tumor	T0
E1_6_9	6	9	L130	tumor	T0
E1_7_9	7	9	L128	tumor	T0
E1_8_9	8	9	L122	tumor	T0
E1_9_9	9	9	L125	tumor	T0
E1_10_9	10	9	L113	tumor	T0
E1_11_9	11	9	L116	tumor	T0
E1_12_9	12	9	L121	tumor	T0
E1_13_9	13	9	L129	tumor	T0
E1_14_9	14	9	L127	tumor	T0
E1_15_9	15	9	L132	tumor	T0
E1_16_9	16	9	L133	tumor	T0
E1_17_9	17	9	L112	tumor	T0
E1_18_9	18	9	L119	tumor	T0
E1_19_9	19	9	L118	tumor	T0
E1_20_9	20	9	L120	tumor	T0
E1_21_9	21	9	L115	non	non
E1_22_9	22	9	L111	tumor	T0
E1_23_9	23	9	L117	non	non
E1_24_9	24	9	L123	tumor	T0
E1_25_9	25	9	L124	tumor	T0
E1_26_9	26	9	L131	tumor	T0
E1_27_9	27	9	L135	tumor	T0
E1_28_9	28	9	L114	tumor	T0
E1_4_10	4	10	L159	tumor	T0
E1_5_10	5	10	L162	tumor	T0
E1_6_10	6	10	L156	tumor	T0
E1_7_10	7	10	L152	tumor	T0
E1_8_10	8	10	L153	tumor	T0
E1_9_10	9	10	L138	tumor	T0
E1_10_10	10	10	L160	tumor	T0
E1_11_10	11	10	L146	tumor	T0
E1_12_10	12	10	L157	tumor	T0
E1_13_10	13	10	L161	tumor	T0
E1_14_10	14	10	L163	tumor	T0
E1_15_10	15	10	L158	tumor	T0
E1_16_10	16	10	L137	tumor	T0
E1_17_10	17	10	L143	tumor	T0
E1_18_10	18	10	L155	tumor	T0
E1_19_10	19	10	L151	tumor	T0
E1_20_10	20	10	L139	tumor	T0
E1_21_10	21	10	L141	non	non
E1_22_10	22	10	L136	non	non
E1_23_10	23	10	L154	tumor	T0
E1_24_10	24	10	L144	tumor	T0
E1_25_10	25	10	L142	tumor	T0
E1_26_10	26	10	L147	tumor	T0
E1_27_10	27	10	L149	tumor	T0
E1_28_10	28	10	L145	tumor	T0
E1_29_10	29	10	L150	tumor	T0
E1_30_10	30	10	L148	tumor	T0
E1_31_10	31	10	L140	tumor	T0
E1_4_11	4	11	L190	tumor	T0
