xcoord	xcoord	ycoord	lab	tumor	tumor_id
E1_13_6	13	6	L1	tumor	T0
E1_12_6	12	6	L2	tumor	T0
E1_14_7	14	7	L3	tumor	T0
E1_13_7	13	7	L4	tumor	T0
E1_12_7	12	7	L5	tumor	T0
E1_11_8	11	8	L6	non	non
E1_14_8	14	8	L7	tumor	T0
E1_12_8	12	8	L8	tumor	T0
E1_13_8	13	8	L9	tumor	T0
E1_16_9	16	9	L10	non	non
E1_11_9	11	9	L11	tumor	T0
E1_17_9	17	9	L12	tumor	T0
E1_13_9	13	9	L13	tumor	T0
E1_14_9	14	9	L14	tumor	T0
E1_12_9	12	9	L15	tumor	T0
E1_15_9	15	9	L16	tumor	T0
E1_11_10	11	10	L17	tumor	T0
E1_16_10	16	10	L18	tumor	T0
E1_18_10	18	10	L19	non	non
E1_17_10	17	10	L20	non	non
E1_15_10	15	10	L21	tumor	T0
E1_14_10	14	10	L22	tumor	T0
E1_12_10	12	10	L23	tumor	T0
E1_13_10	13	10	L24	tumor	T0
E1_16_11	16	11	L25	non	non
E1_10_11	10	11	L26	tumor	T0
E1_18_11	18	11	L27	non	non
E1_13_11	13	11	L28	tumor	T0
E1_12_11	12	11	L29	tumor	T0
E1_17_11	17	11	L30	tumor	T0
E1_14_11	14	11	L31	tumor	T0
E1_15_11	15	11	L32	tumor	T0
E1_19_12	19	12	L33	non	non
E1_18_12	18	12	L34	tumor	T0
E1_22_12	22	12	L35	non	non
E1_11_12	11	12	L36	tumor	T0
E1_20_12	20	12	L37	non	non
E1_17_12	17	12	L38	tumor	T0
E1_25_12	25	12	L39	tumor	T0
E1_10_12	10	12	L40	tumor	T0
E1_24_12	24	12	L41	tumor	T0
E1_12_12	12	12	L42	tumor	T0
E1_16_12	16	12	L43	tumor	T0
E1_14_12	14	12	L44	tumor	T0
E1_13_12	13	12	L45	tumor	T0
E1_23_12	23	12	L46	tumor	T0
E1_15_12	15	12	L47	tumor	T0
E1_22_13	22	13	L48	tumor	T0
E1_21_13	21	13	L49	tumor	T0
E1_19_13	19	13	L50	tumor	T0
E1_18_13	18	13	L51	tumor	T0
E1_27_13	27	13	L52	tumor	T0
E1_11_13	11	13	L53	tumor	T0
E1_16_13	16	13	L54	tumor	T0
E1_26_13	26	13	L55	tumor	T0
E1_10_13	10	13	L56	tumor	T0
E1_17_13	17	13	L57	tumor	T0
E1_23_13	23	13	L58	tumor	T0
E1_24_13	24	13	L59	tumor	T0
E1_15_13	15	13	L60	tumor	T0
E1_12_13	12	13	L61	tumor	T0
E1_25_13	25	13	L62	tumor	T0
E1_14_13	14	13	L63	tumor	T0
E1_13_13	13	13	L64	tumor	T0
E1_20_13	20	13	L65	non	non
E1_22_14	22	14	L66	tumor	T0
E1_21_14	21	14	L67	tumor	T0
E1_27_14	27	14	L68	tumor	T0
E1_10_14	10	14	L69	tumor	T0
E1_26_14	26	14	L70	tumor	T0
E1_11_14	11	14	L71	tumor	T0
E1_25_14	25	14	L72	tumor	T0
E1_24_14	24	14	L73	tumor	T0
E1_19_14	19	14	L74	tumor	T0
E1_15_14	15	14	L75	tumor	T0
E1_9_14	9	14	L76	tumor	T0
E1_23_14	23	14	L77	tumor	T0
E1_13_14	13	14	L78	tumor	T0
E1_12_14	12	14	L79	tumor	T0
E1_14_14	14	14	L80	tumor	T0
E1_17_14	17	14	L81	tumor	T0
E1_16_14	16	14	L82	tumor	T0
E1_18_14	18	14	L83	tumor	T0
E1_17_15	17	15	L84	tumor	T0
E1_26_15	26	15	L85	tumor	T0
E1_22_15	22	15	L86	tumor	T0
E1_27_15	27	15	L87	tumor	T0
E1_10_15	10	15	L88	tumor	T0
E1_24_15	24	15	L89	tumor	T0
E1_11_15	11	15	L90	tumor	T0
E1_21_15	21	15	L91	tumor	T0
E1_25_15	25	15	L92	tumor	T0
E1_19_15	19	15	L93	tumor	T0
E1_23_15	23	15	L94	tumor	T0
E1_18_15	18	15	L95	tumor	T0
E1_15_15	15	15	L96	tumor	T0
E1_9_15	9	15	L97	tumor	T0
E1_14_15	14	15	L98	tumor	T0
E1_20_15	20	15	L99	tumor	T0
E1_12_15	12	15	L100	tumor	T0
E1_13_15	13	15	L101	tumor	T0
