xcoord	xcoord	ycoord	lab	tumor	tumor_id
C2_4_13	4	13	L6	non	non
C2_5_13	5	13	L5	non	non
C2_6_13	6	13	L1	non	non
C2_7_13	7	13	L2	non	non
C2_15_13	15	13	L3	non	non
C2_16_13	16	13	L4	non	non
C2_4_14	4	14	L17	non	non
C2_5_14	5	14	L8	non	non
C2_6_14	6	14	L21	non	non
C2_7_14	7	14	L19	non	non
C2_8_14	8	14	L15	non	non
C2_9_14	9	14	L9	non	non
C2_11_14	11	14	L7	non	non
C2_12_14	12	14	L20	non	non
C2_13_14	13	14	L18	non	non
C2_14_14	14	14	L11	non	non
C2_15_14	15	14	L12	non	non
C2_16_14	16	14	L16	non	non
C2_17_14	17	14	L13	non	non
C2_18_14	18	14	L14	non	non
C2_19_14	19	14	L10	non	non
C2_4_15	4	15	L35	non	non
C2_5_15	5	15	L37	non	non
C2_6_15	6	15	L31	non	non
C2_7_15	7	15	L34	non	non
C2_8_15	8	15	L33	non	non
C2_9_15	9	15	L28	non	non
C2_10_15	10	15	L22	non	non
C2_11_15	11	15	L23	non	non
C2_12_15	12	15	L30	non	non
C2_13_15	13	15	L36	non	non
C2_14_15	14	15	L32	non	non
C2_15_15	15	15	L29	non	non
C2_16_15	16	15	L25	non	non
C2_17_15	17	15	L27	non	non
C2_18_15	18	15	L26	non	non
C2_19_15	19	15	L24	non	non
C2_4_16	4	16	L51	non	non
C2_5_16	5	16	L54	non	non
C2_6_16	6	16	L48	non	non
C2_7_16	7	16	L46	non	non
C2_8_16	8	16	L43	non	non
C2_9_16	9	16	L41	non	non
C2_10_16	10	16	L39	non	non
C2_11_16	11	16	L40	non	non
C2_12_16	12	16	L52	non	non
C2_13_16	13	16	L55	non	non
C2_14_16	14	16	L53	non	non
C2_15_16	15	16	L47	non	non
C2_16_16	16	16	L49	non	non
C2_17_16	17	16	L50	non	non
C2_18_16	18	16	L44	non	non
C2_19_16	19	16	L45	non	non
C2_20_16	20	16	L42	non	non
C2_21_16	21	16	L38	non	non
C2_3_17	3	17	L72	non	non
C2_4_17	4	17	L67	non	non
C2_5_17	5	17	L66	non	non
C2_6_17	6	17	L62	non	non
C2_7_17	7	17	L64	non	non
C2_8_17	8	17	L63	non	non
C2_9_17	9	17	L61	non	non
C2_10_17	10	17	L59	non	non
C2_11_17	11	17	L57	non	non
C2_12_17	12	17	L70	non	non
C2_13_17	13	17	L71	non	non
C2_14_17	14	17	L65	non	non
C2_15_17	15	17	L60	non	non
C2_18_17	18	17	L68	non	non
C2_19_17	19	17	L69	non	non
C2_20_17	20	17	L58	non	non
C2_21_17	21	17	L56	non	non
C2_6_18	6	18	L79	non	non
C2_7_18	7	18	L81	non	non
C2_8_18	8	18	L77	non	non
C2_9_18	9	18	L76	non	non
C2_10_18	10	18	L73	non	non
C2_11_18	11	18	L74	non	non
C2_12_18	12	18	L82	non	non
C2_13_18	13	18	L83	non	non
C2_14_18	14	18	L80	non	non
C2_15_18	15	18	L78	non	non
C2_16_18	16	18	L75	non	non
C2_7_19	7	19	L91	non	non
C2_8_19	8	19	L90	non	non
C2_9_19	9	19	L84	non	non
C2_10_19	10	19	L87	non	non
C2_11_19	11	19	L86	non	non
C2_12_19	12	19	L92	non	non
C2_13_19	13	19	L93	non	non
C2_14_19	14	19	L89	non	non
C2_15_19	15	19	L85	non	non
C2_16_19	16	19	L88	non	non
C2_7_20	7	20	L103	non	non
C2_8_20	8	20	L98	non	non
C2_9_20	9	20	L104	non	non
C2_10_20	10	20	L97	non	non
C2_11_20	11	20	L94	non	non
C2_12_20	12	20	L107	non	non
C2_13_20	13	20	L106	non	non
C2_14_20	14	20	L102	non	non
C2_15_20	15	20	L99	non	non
C2_16_20	16	20	L100	non	non
C2_17_20	17	20	L101	non	non
C2_18_20	18	20	L105	non	non
C2_19_20	19	20	L95	non	non
C2_20_20	20	20	L96	non	non
C2_7_21	7	21	L114	non	non
C2_8_21	8	21	L116	non	non
C2_9_21	9	21	L110	non	non
C2_10_21	10	21	L108	non	non
C2_11_21	11	21	L109	non	non
C2_12_21	12	21	L119	non	non
C2_13_21	13	21	L120	non	non
C2_14_21	14	21	L115	non	non
C2_15_21	15	21	L118	non	non
C2_16_21	16	21	L121	non	non
C2_17_21	17	21	L113	non	non
C2_18_21	18	21	L117	non	non
C2_19_21	19	21	L112	non	non
C2_20_21	20	21	L111	non	non
C2_7_22	7	22	L136	non	non
C2_8_22	8	22	L133	non	non
C2_9_22	9	22	L127	non	non
C2_10_22	10	22	L124	non	non
C2_11_22	11	22	L123	non	non
C2_12_22	12	22	L134	non	non
C2_13_22	13	22	L138	non	non
C2_14_22	14	22	L135	non	non
C2_15_22	15	22	L129	non	non
C2_16_22	16	22	L132	non	non
C2_17_22	17	22	L130	non	non
C2_18_22	18	22	L131	non	non
C2_19_22	19	22	L128	non	non
C2_20_22	20	22	L126	non	non
C2_21_22	21	22	L125	non	non
C2_22_22	22	22	L122	non	non
C2_23_22	23	22	L137	non	non
C2_7_23	7	23	L143	non	non
C2_8_23	8	23	L151	non	non
C2_9_23	9	23	L149	non	non
C2_10_23	10	23	L142	non	non
C2_11_23	11	23	L141	non	non
C2_12_23	12	23	L155	non	non
C2_13_23	13	23	L153	non	non
C2_14_23	14	23	L150	non	non
