xcoord	xcoord	ycoord	lab	tumor	tumor_id
C1_10_3	10	3	L1	non	non
C1_9_3	9	3	L2	non	non
C1_9_4	9	4	L3	non	non
C1_10_4	10	4	L4	non	non
C1_10_5	10	5	L5	non	non
C1_9_5	9	5	L6	non	non
C1_8_5	8	5	L7	non	non
C1_7_5	7	5	L8	non	non
C1_30_6	30	6	L9	non	non
C1_28_6	28	6	L10	non	non
C1_8_6	8	6	L11	non	non
C1_11_6	11	6	L12	non	non
C1_7_6	7	6	L13	non	non
C1_6_6	6	6	L14	non	non
C1_9_6	9	6	L15	non	non
C1_10_6	10	6	L16	non	non
C1_22_7	22	7	L17	non	non
C1_11_7	11	7	L18	non	non
C1_10_7	10	7	L19	tumor	T0
C1_21_7	21	7	L20	non	non
C1_31_7	31	7	L21	non	non
C1_18_7	18	7	L22	non	non
C1_29_7	29	7	L23	non	non
C1_15_7	15	7	L24	non	non
C1_5_7	5	7	L25	non	non
C1_9_7	9	7	L26	non	non
C1_13_7	13	7	L27	non	non
C1_7_7	7	7	L28	non	non
C1_14_7	14	7	L29	non	non
C1_8_7	8	7	L30	non	non
C1_12_7	12	7	L31	non	non
C1_6_7	6	7	L32	non	non
C1_11_8	11	8	L33	tumor	T0
C1_21_8	21	8	L34	non	non
C1_10_8	10	8	L35	non	non
C1_5_8	5	8	L36	non	non
C1_20_8	20	8	L37	non	non
C1_19_8	19	8	L38	non	non
C1_16_8	16	8	L39	non	non
C1_17_8	17	8	L40	non	non
C1_23_8	23	8	L41	non	non
C1_9_8	9	8	L42	non	non
C1_7_8	7	8	L43	tumor	non
C1_8_8	8	8	L44	non	non
C1_6_8	6	8	L45	non	non
C1_13_8	13	8	L46	non	non
C1_14_8	14	8	L47	non	non
C1_18_8	18	8	L48	non	non
C1_12_8	12	8	L49	non	non
C1_31_9	31	9	L50	non	non
C1_28_9	28	9	L51	non	non
C1_21_9	21	9	L52	non	non
C1_17_9	17	9	L53	non	non
C1_19_9	19	9	L54	tumor	T0
C1_16_9	16	9	L55	non	non
C1_9_9	9	9	L56	non	non
C1_10_9	10	9	L57	non	non
C1_18_9	18	9	L58	non	non
C1_20_9	20	9	L59	tumor	T0
C1_23_9	23	9	L60	non	non
C1_11_9	11	9	L61	tumor	T0
C1_8_9	8	9	L62	non	non
C1_5_9	5	9	L63	non	non
C1_13_9	13	9	L64	tumor	T0
C1_15_9	15	9	L65	non	non
C1_12_9	12	9	L66	non	non
C1_14_9	14	9	L67	non	non
C1_7_9	7	9	L68	tumor	non
C1_6_9	6	9	L69	non	non
C1_22_10	22	10	L70	non	non
C1_32_10	32	10	L71	non	non
C1_17_10	17	10	L72	non	non
C1_24_10	24	10	L73	non	non
C1_19_10	19	10	L74	non	non
C1_10_10	10	10	L75	tumor	T0
C1_11_10	11	10	L76	non	non
C1_21_10	21	10	L77	non	non
C1_18_10	18	10	L78	tumor	T0
C1_20_10	20	10	L79	non	non
C1_28_10	28	10	L80	non	non
C1_16_10	16	10	L81	non	non
C1_9_10	9	10	L82	non	non
C1_23_10	23	10	L83	non	non
C1_5_10	5	10	L84	non	non
C1_29_10	29	10	L85	non	non
C1_13_10	13	10	L86	tumor	T0
C1_15_10	15	10	L87	tumor	T0
C1_8_10	8	10	L88	non	non
C1_12_10	12	10	L89	non	non
C1_14_10	14	10	L90	non	non
C1_7_10	7	10	L91	non	non
C1_6_10	6	10	L92	non	non
C1_25_11	25	11	L93	non	non
C1_32_11	32	11	L94	non	non
C1_22_11	22	11	L95	tumor	T0
C1_5_11	5	11	L96	non	non
C1_10_11	10	11	L97	non	non
C1_28_11	28	11	L98	non	non
C1_26_11	26	11	L99	non	non
C1_19_11	19	11	L100	non	non
C1_23_11	23	11	L101	non	non
C1_24_11	24	11	L102	tumor	T0
C1_7_11	7	11	L103	non	non
C1_20_11	20	11	L104	non	non
C1_21_11	21	11	L105	tumor	T0
C1_8_11	8	11	L106	non	non
C1_16_11	16	11	L107	tumor	T0
C1_18_11	18	11	L108	tumor	T0
C1_17_11	17	11	L109	tumor	T0
C1_9_11	9	11	L110	tumor	T0
C1_6_11	6	11	L111	non	non
C1_15_11	15	11	L112	tumor	T0
